# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 27 2016 at 23:53:21+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Static/1BH_Static_out1D_0.1_dx0.0015625_near/1bh_static_out1D_0.1_dx0.0015625_near/twopunnear_1bh_static_out1D_0.1_dx0.0015625_near_30.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 20 0	0	3 0.5 0.46875	3.53344201693001e-06
0	0	0 0 0	20 20 1	0	3 0.5 0.4703125	3.53344201693001e-06
0	0	0 0 0	20 20 2	0	3 0.5 0.471875	1.4863982961133e-10
0	0	0 0 0	20 20 3	0	3 0.5 0.4734375	-5.51835681317225e-10
0	0	0 0 0	20 20 4	0	3 0.5 0.475	1.4449795526783e-10
0	0	0 0 0	20 20 5	0	3 0.5 0.4765625	7.83626635803003e-11
0	0	0 0 0	20 20 6	0	3 0.5 0.478125	-5.26969502756547e-10
0	0	0 0 0	20 20 7	0	3 0.5 0.4796875	3.17970295926617e-10
0	0	0 0 0	20 20 8	0	3 0.5 0.48125	-2.42107354997412e-10
0	0	0 0 0	20 20 9	0	3 0.5 0.4828125	-2.20146241514119e-10
0	0	0 0 0	20 20 10	0	3 0.5 0.484375	1.60547006244904e-10
0	0	0 0 0	20 20 11	0	3 0.5 0.4859375	1.05638255087914e-10
0	0	0 0 0	20 20 12	0	3 0.5 0.4875	-1.64601950125576e-10
0	0	0 0 0	20 20 13	0	3 0.5 0.4890625	-3.09118064478753e-10
0	0	0 0 0	20 20 14	0	3 0.5 0.490625	-1.43072359515273e-12
0	0	0 0 0	20 20 15	0	3 0.5 0.4921875	-3.66801353179902e-10
0	0	0 0 0	20 20 16	0	3 0.5 0.49375	1.40140024584845e-10
0	0	0 0 0	20 20 17	0	3 0.5 0.4953125	6.7021256600075e-11
0	0	0 0 0	20 20 18	0	3 0.5 0.496875	-1.14313516985654e-10
0	0	0 0 0	20 20 19	0	3 0.5 0.4984375	-3.03869700235548e-10
0	0	0 0 0	20 20 20	0	3 0.5 0.5	-1.60543855987072e-10
0	0	0 0 0	20 20 21	0	3 0.5 0.5015625	1.63569130462449e-10
0	0	0 0 0	20 20 22	0	3 0.5 0.503125	4.29711821681167e-12
0	0	0 0 0	20 20 23	0	3 0.5 0.5046875	2.65107262531483e-10
0	0	0 0 0	20 20 24	0	3 0.5 0.50625	-2.70220429365864e-10
0	0	0 0 0	20 20 25	0	3 0.5 0.5078125	-8.71200334096045e-11
0	0	0 0 0	20 20 26	0	3 0.5 0.509375	1.11300579863638e-10
0	0	0 0 0	20 20 27	0	3 0.5 0.5109375	2.78406984965951e-10
0	0	0 0 0	20 20 28	0	3 0.5 0.5125	-3.49333270643903e-10
0	0	0 0 0	20 20 29	0	3 0.5 0.5140625	-8.24100926388738e-11
0	0	0 0 0	20 20 30	0	3 0.5 0.515625	2.42167244590696e-10
0	0	0 0 0	20 20 31	0	3 0.5 0.5171875	1.40193599784677e-10
0	0	0 0 0	20 20 32	0	3 0.5 0.51875	-4.44434204716071e-10
0	0	0 0 0	20 20 33	0	3 0.5 0.5203125	-1.19355983430047e-10
0	0	0 0 0	20 20 34	0	3 0.5 0.521875	-3.64613700343241e-10
0	0	0 0 0	20 20 35	0	3 0.5 0.5234375	1.72352028482425e-10
0	0	0 0 0	20 20 36	0	3 0.5 0.525	-1.28315205683016e-10
0	0	0 0 0	20 20 37	0	3 0.5 0.5265625	-2.61423833969321e-10
0	0	0 0 0	20 20 38	0	3 0.5 0.528125	-8.90308382572869e-11
0	0	0 0 0	20 20 39	0	3 0.5 0.5296875	2.86024589337547e-06
0	0	0 0 0	20 20 40	0	3 0.5 0.53125	2.86024589337547e-06


