# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 08 2016 at 08:09:15+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.3/1bh_p0.3_dx0.0015625_near/twopunfar_1bh_p0.3_dx0.0015625_near_40.par"
#
# ADMBASE::CURV y (admbase-curv)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:kxx 14:kxy 15:kxz 16:kyy 17:kyz 18:kzz
0	0	0 0 0	20 0 20	0	5 4.9375 5	0.00198663849230131 0.00490451377786887 0.00496659623075329 -0.0010040713572636 0.000854759021808449 -0.000982567135037719
0	0	0 0 0	20 1 20	0	5 4.940625 5	0.00198493112084034 0.00490340015945091 0.00496232780210086 -0.00100266900737204 0.000854105442163362 -0.0009822621134683
0	0	0 0 0	20 2 20	0	5 4.94375 5	0.00198322515249961 0.00490228467383496 0.00495806288124901 -0.00100126853268808 0.000853451949737365 -0.000981956619811521
0	0	0 0 0	20 3 20	0	5 4.946875 5	0.00198152058689908 0.00490116732665818 0.00495380146724769 -0.000999869931424231 0.000852798546036939 -0.000981650655474845
0	0	0 0 0	20 4 20	0	5 4.95 5	0.00197981742365586 0.00490004812354826 0.00494954355913966 -0.000998473201791574 0.000852145232563499 -0.000981344221864287
0	0	0 0 0	20 5 20	0	5 4.953125 5	0.00197811566238422 0.00489892707012341 0.00494528915596054 -0.0009970783419998 0.000851492010813407 -0.000981037320384417
0	0	0 0 0	20 6 20	0	5 4.95625 5	0.00197641530269555 0.00489780417199241 0.00494103825673887 -0.000995685350257202 0.000850838882277975 -0.000980729952438347
0	0	0 0 0	20 7 20	0	5 4.959375 5	0.00197471634419844 0.00489667943475457 0.0049367908604961 -0.000994294224770703 0.000850185848443484 -0.000980422119427736
0	0	0 0 0	20 8 20	0	5 4.9625 5	0.00197301878649864 0.00489555286399975 0.0049325469662466 -0.000992904963745862 0.00084953291079118 -0.000980113822752778
0	0	0 0 0	20 9 20	0	5 4.965625 5	0.0019713226291991 0.00489442446530839 0.00492830657299775 -0.000991517565386896 0.000848880070797294 -0.000979805063812204
