# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 28 2016 at 21:59:35+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/One_BH/manybhmid_One_BH_16x17x25.par"
#
# ADMCONSTRAINTS::MOMENTUM y (admconstraints-momentum)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
0	0	0 0 0	640 0 4	0	0 -0.0125 0	-1.64924568142946e-12 -5.61442583429158e-09 5.71913616074712e-09
0	0	0 0 0	640 1 4	0	0 -0.009375 0	-1.64924568142946e-12 -5.61442583429158e-09 5.71913616074712e-09
0	0	0 0 0	640 2 4	0	0 -0.00625 0	4.7460950100553e-17 3.82159581757691e-15 -3.82094529627341e-15
0	0	0 0 0	640 3 4	0	0 -0.003125 0	5.28548559086683e-17 3.80468226368613e-15 -3.83937673320567e-15
0	0	0 0 0	640 4 4	0	0 0 0	0 3.86561442577982e-15 -3.86561442577982e-15
0	0	0 0 0	640 5 4	0	0 0.003125 0	9.30245463992563e-17 4.02108901731424e-15 -3.87775749011166e-15
0	0	0 0 0	640 6 4	0	0 0.00625 0	9.00972005335454e-17 3.89022581509524e-15 -3.78549188523314e-15
0	0	0 0 0	640 7 4	0	0 0.009375 0	1.57474684334136e-12 -5.68987420178878e-09 5.58370420939477e-09
0	0	0 0 0	640 8 4	0	0 0.0125 0	1.57474684334136e-12 -5.68987420178878e-09 5.58370420939477e-09


# iteration 1   time 0.00078125
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
1	0	0 0 0	640 0 4	0.00078125	0 -0.0125 0	-1.64924568142946e-12 -5.61442583429158e-09 5.71913616150607e-09
1	0	0 0 0	640 1 4	0.00078125	0 -0.009375 0	-1.64924568142946e-12 -5.61442583429158e-09 5.71913616150607e-09
