# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 09 2016 at 21:18:04+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Convergence/1bh_p0.1_dx0.0015625_near/manybhmid_1bh_p0.1_dx0.0015625_near_12x13x17.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 4 4	0	-2 0 0	-2.90896304123815e-08
0	0	0 0 0	1 4 4	0	-1.996875 0 0	-2.90896304123815e-08
0	0	0 0 0	2 4 4	0	-1.99375 0 0	-5.59237470513976e-10
0	0	0 0 0	3 4 4	0	-1.990625 0 0	4.20214050865899e-10
0	0	0 0 0	4 4 4	0	-1.9875 0 0	-7.10384208272088e-10
0	0	0 0 0	5 4 4	0	-1.984375 0 0	6.20738422373924e-10
0	0	0 0 0	6 4 4	0	-1.98125 0 0	-1.62722688920374e-11
0	0	0 0 0	7 4 4	0	-1.978125 0 0	-7.49757918374954e-11
0	0	0 0 0	8 4 4	0	-1.975 0 0	5.15957109190599e-10
0	0	0 0 0	9 4 4	0	-1.971875 0 0	-7.99562677758449e-11
0	0	0 0 0	10 4 4	0	-1.96875 0 0	-4.77809151023124e-11
0	0	0 0 0	11 4 4	0	-1.965625 0 0	4.05781453238579e-10
0	0	0 0 0	12 4 4	0	-1.9625 0 0	3.46624666212121e-10
0	0	0 0 0	13 4 4	0	-1.959375 0 0	-1.48206787920174e-10
0	0	0 0 0	14 4 4	0	-1.95625 0 0	-4.40896994803076e-10
0	0	0 0 0	15 4 4	0	-1.953125 0 0	1.06012128993382e-10
0	0	0 0 0	16 4 4	0	-1.95 0 0	6.74879841965873e-10
0	0	0 0 0	17 4 4	0	-1.946875 0 0	-9.47585224858865e-10
0	0	0 0 0	18 4 4	0	-1.94375 0 0	-5.9701587982108e-10
0	0	0 0 0	19 4 4	0	-1.940625 0 0	5.19951001253915e-10
0	0	0 0 0	20 4 4	0	-1.9375 0 0	3.62227385198731e-10
0	0	0 0 0	21 4 4	0	-1.934375 0 0	-1.47902108353008e-10
0	0	0 0 0	22 4 4	0	-1.93125 0 0	5.80450484566016e-10
0	0	0 0 0	23 4 4	0	-1.928125 0 0	-2.6972301630135e-10
0	0	0 0 0	24 4 4	0	-1.925 0 0	6.78421750553585e-10
