# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 28 2016 at 22:11:44+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/One_BH/manybhfar_One_BH_12x13x17.par"
#
# ADMCONSTRAINTS::MOMENTUM x (admconstraints-momentum)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
0	0	0 0 0	0 20 20	0	4.9375 5 5	0 -1.57743018998249e-10 1.57743018998249e-10
0	0	0 0 0	1 20 20	0	4.940625 5 5	0 -1.57743018998249e-10 1.57743018998249e-10
0	0	0 0 0	2 20 20	0	4.94375 5 5	0 -1.10832567082331e-16 1.10832567082331e-16
0	0	0 0 0	3 20 20	0	4.946875 5 5	0 -2.2256637722054e-17 2.2256637722054e-17
0	0	0 0 0	4 20 20	0	4.95 5 5	0 6.74983615008007e-17 -6.74983615008007e-17
0	0	0 0 0	5 20 20	0	4.953125 5 5	0 -2.39371510894065e-17 2.39371510894065e-17
0	0	0 0 0	6 20 20	0	4.95625 5 5	0 -6.01223985961102e-17 6.01223985961102e-17
0	0	0 0 0	7 20 20	0	4.959375 5 5	0 -1.26770339017868e-16 1.26770339017868e-16
0	0	0 0 0	8 20 20	0	4.9625 5 5	0 -1.23273787011602e-16 1.23273787011602e-16
0	0	0 0 0	9 20 20	0	4.965625 5 5	0 -1.23666810299128e-18 1.23666810299128e-18
0	0	0 0 0	10 20 20	0	4.96875 5 5	0 -1.17957808234634e-16 1.17957808234634e-16
0	0	0 0 0	11 20 20	0	4.971875 5 5	0 -9.11678501788749e-17 9.11678501788749e-17
0	0	0 0 0	12 20 20	0	4.975 5 5	0 -2.71016661803486e-17 2.71016661803486e-17
0	0	0 0 0	13 20 20	0	4.978125 5 5	0 -9.37191134160048e-17 9.37191134160048e-17
0	0	0 0 0	14 20 20	0	4.98125 5 5	0 -1.12475811000004e-16 1.12475811000004e-16
0	0	0 0 0	15 20 20	0	4.984375 5 5	0 -9.907913790623e-17 9.907913790623e-17
0	0	0 0 0	16 20 20	0	4.9875 5 5	-1.35525271560688e-20 -7.77745652168899e-17 7.77745652168899e-17
0	0	0 0 0	17 20 20	0	4.990625 5 5	0 1.72489789378866e-17 -1.72489789378866e-17
0	0	0 0 0	18 20 20	0	4.99375 5 5	0 -1.38605083356905e-16 1.38605083356905e-16
0	0	0 0 0	19 20 20	0	4.996875 5 5	-2.71050543121376e-18 -5.06728990365413e-17 3.85806566815389e-17
0	0	0 0 0	20 20 20	0	5 5 5	0 -1.45354241880627e-16 1.45354241880627e-16
0	0	0 0 0	21 20 20	0	5.003125 5 5	0 4.15384957333509e-18 -4.15384957333509e-18
0	0	0 0 0	22 20 20	0	5.00625 5 5	-1.35525271560688e-20 -7.23230611683612e-17 7.23230611683612e-17
0	0	0 0 0	23 20 20	0	5.009375 5 5	5.54298360683214e-18 5.33291943591307e-18 2.85924441675162e-17
0	0	0 0 0	24 20 20	0	5.0125 5 5	0 -4.30123330615734e-17 4.30123330615734e-17
0	0	0 0 0	25 20 20	0	5.015625 5 5	0 -3.12656801490507e-17 3.12656801490507e-17
0	0	0 0 0	26 20 20	0	5.01875 5 5	0 -5.4169451042807e-17 5.4169451042807e-17
0	0	0 0 0	27 20 20	0	5.021875 5 5	0 -1.15308289175622e-16 1.15308289175622e-16
0	0	0 0 0	28 20 20	0	5.025 5 5	-1.35525271560688e-20 5.32614317233504e-18 -5.32614317233504e-18
0	0	0 0 0	29 20 20	0	5.028125 5 5	0 -2.26022271645338e-17 2.26022271645338e-17
0	0	0 0 0	30 20 20	0	5.03125 5 5	1.35525271560688e-20 -1.51713765248612e-16 1.51713765248612e-16
0	0	0 0 0	31 20 20	0	5.034375 5 5	0 -7.15912247019335e-17 7.15912247019335e-17
0	0	0 0 0	32 20 20	0	5.0375 5 5	0 -1.09717871723744e-16 1.09717871723744e-16
0	0	0 0 0	33 20 20	0	5.040625 5 5	0 -6.84300977427804e-17 6.84300977427804e-17
0	0	0 0 0	34 20 20	0	5.04375 5 5	0 3.05101267600999e-17 -3.05101267600999e-17
0	0	0 0 0	35 20 20	0	5.046875 5 5	0 -1.57907270158936e-16 1.57907270158936e-16
0	0	0 0 0	36 20 20	0	5.05 5 5	0 -1.78446125063958e-16 1.78446125063958e-16
0	0	0 0 0	37 20 20	0	5.053125 5 5	0 -5.21569007601308e-17 5.21569007601308e-17
0	0	0 0 0	38 20 20	0	5.05625 5 5	0 -1.21129099589154e-16 1.21129099589154e-16
0	0	0 0 0	39 20 20	0	5.059375 5 5	0 -1.55006243328067e-10 1.55006243328067e-10
0	0	0 0 0	40 20 20	0	5.0625 5 5	0 -1.55006243328067e-10 1.55006243328067e-10


