# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 15 2016 at 22:34:32+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.1_convergence/1bh_p0.5_dx0.003125_convergence/manybhfar_1bh_p0.5_dx0.003125_convergence_16x17x25.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 0 20	0	5 4.9375 5	1.30187243843898e-09
0	0	0 0 0	20 1 20	0	5 4.940625 5	1.30187243843898e-09
0	0	0 0 0	20 2 20	0	5 4.94375 5	9.74374733458613e-10
0	0	0 0 0	20 3 20	0	5 4.946875 5	-5.49906431317453e-10
0	0	0 0 0	20 4 20	0	5 4.95 5	4.3803662536394e-10
0	0	0 0 0	20 5 20	0	5 4.953125 5	-8.43000025715262e-10
0	0	0 0 0	20 6 20	0	5 4.95625 5	-4.89198373568875e-10
0	0	0 0 0	20 7 20	0	5 4.959375 5	-3.87205385701632e-10
0	0	0 0 0	20 8 20	0	5 4.9625 5	6.06870220959746e-10
0	0	0 0 0	20 9 20	0	5 4.965625 5	3.35792384431035e-10
0	0	0 0 0	20 10 20	0	5 4.96875 5	1.07190663409164e-11
0	0	0 0 0	20 11 20	0	5 4.971875 5	-5.71971656805137e-10
0	0	0 0 0	20 12 20	0	5 4.975 5	6.08673236324794e-10
0	0	0 0 0	20 13 20	0	5 4.978125 5	1.80890765013415e-10
0	0	0 0 0	20 14 20	0	5 4.98125 5	9.74855824482836e-10
0	0	0 0 0	20 15 20	0	5 4.984375 5	2.20937799305654e-11
0	0	0 0 0	20 16 20	0	5 4.9875 5	-1.16227082862588e-10
0	0	0 0 0	20 17 20	0	5 4.990625 5	-3.18137600817262e-10
0	0	0 0 0	20 18 20	0	5 4.99375 5	4.94591495200664e-10
0	0	0 0 0	20 19 20	0	5 4.996875 5	-2.43543992400419e-10
0	0	0 0 0	20 20 20	0	5 5 5	1.65377286761833e-10
0	0	0 0 0	20 21 20	0	5 5.003125 5	-2.37328852317059e-10
0	0	0 0 0	20 22 20	0	5 5.00625 5	-5.75704766600819e-10
0	0	0 0 0	20 23 20	0	5 5.009375 5	9.44516578935562e-11
0	0	0 0 0	20 24 20	0	5 5.0125 5	8.26582116311312e-10
0	0	0 0 0	20 25 20	0	5 5.015625 5	-6.77580764879473e-10
0	0	0 0 0	20 26 20	0	5 5.01875 5	-2.31425730060639e-10
0	0	0 0 0	20 27 20	0	5 5.021875 5	-6.5395482974108e-11
0	0	0 0 0	20 28 20	0	5 5.025 5	-1.81065480100648e-10
0	0	0 0 0	20 29 20	0	5 5.028125 5	-3.77175746961011e-10
0	0	0 0 0	20 30 20	0	5 5.03125 5	2.23752940139857e-10
0	0	0 0 0	20 31 20	0	5 5.034375 5	-2.0503885080677e-10
0	0	0 0 0	20 32 20	0	5 5.0375 5	1.60554014283802e-10
0	0	0 0 0	20 33 20	0	5 5.040625 5	-3.03885301254289e-10
0	0	0 0 0	20 34 20	0	5 5.04375 5	3.6174146534132e-10
0	0	0 0 0	20 35 20	0	5 5.046875 5	-8.65552193720504e-12
0	0	0 0 0	20 36 20	0	5 5.05 5	2.07192925739518e-10
0	0	0 0 0	20 37 20	0	5 5.053125 5	1.95888887413471e-10
0	0	0 0 0	20 38 20	0	5 5.05625 5	1.59030410205614e-10
0	0	0 0 0	20 39 20	0	5 5.059375 5	2.21954035988133e-09
0	0	0 0 0	20 40 20	0	5 5.0625 5	2.21954035988133e-09


