# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 08 2016 at 06:05:38+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Static/1BH_Static/1bh_static_dx0.003125_0.0_near/manybhnear_1bh_static_dx0.003125_0.0_near_12x13x17.par"
#
# ADMBASE::METRIC x (admbase-metric)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:gxx 14:gxy 15:gxz 16:gyy 17:gyz 18:gzz
0	0	0 0 0	0 3 3	0	0 0.00078125 0.00078125	1.85262338499638 0 0 1.85262338499638 0 1.85262338499638
0	0	0 0 0	1 3 3	0	0.0015625 0.00078125 0.00078125	1.85317510982621 0 0 1.85317510982621 0 1.85317510982621
0	0	0 0 0	2 3 3	0	0.003125 0.00078125 0.00078125	1.85372753338297 0 0 1.85372753338297 0 1.85372753338297
0	0	0 0 0	3 3 3	0	0.0046875 0.00078125 0.00078125	1.85428065697182 0 0 1.85428065697182 0 1.85428065697182
0	0	0 0 0	4 3 3	0	0.00625 0.00078125 0.00078125	1.85483448190109 0 0 1.85483448190109 0 1.85483448190109
0	0	0 0 0	5 3 3	0	0.0078125 0.00078125 0.00078125	1.85538900948235 0 0 1.85538900948235 0 1.85538900948235
0	0	0 0 0	6 3 3	0	0.009375 0.00078125 0.00078125	1.85594424103037 0 0 1.85594424103037 0 1.85594424103037
0	0	0 0 0	7 3 3	0	0.0109375 0.00078125 0.00078125	1.8565001778632 0 0 1.8565001778632 0 1.8565001778632
0	0	0 0 0	8 3 3	0	0.0125 0.00078125 0.00078125	1.85705682130209 0 0 1.85705682130209 0 1.85705682130209
0	0	0 0 0	9 3 3	0	0.0140625 0.00078125 0.00078125	1.85761417267158 0 0 1.85761417267158 0 1.85761417267158
0	0	0 0 0	10 3 3	0	0.015625 0.00078125 0.00078125	1.85817223329944 0 0 1.85817223329944 0 1.85817223329944
0	0	0 0 0	11 3 3	0	0.0171875 0.00078125 0.00078125	1.85873100451676 0 0 1.85873100451676 0 1.85873100451676
0	0	0 0 0	12 3 3	0	0.01875 0.00078125 0.00078125	1.85929048765788 0 0 1.85929048765788 0 1.85929048765788
0	0	0 0 0	13 3 3	0	0.0203125 0.00078125 0.00078125	1.85985068406045 0 0 1.85985068406045 0 1.85985068406045
0	0	0 0 0	14 3 3	0	0.021875 0.00078125 0.00078125	1.86041159506543 0 0 1.86041159506543 0 1.86041159506543
0	0	0 0 0	15 3 3	0	0.0234375 0.00078125 0.00078125	1.86097322201709 0 0 1.86097322201709 0 1.86097322201709
0	0	0 0 0	16 3 3	0	0.025 0.00078125 0.00078125	1.86153556626301 0 0 1.86153556626301 0 1.86153556626301
0	0	0 0 0	17 3 3	0	0.0265625 0.00078125 0.00078125	1.86209862915413 0 0 1.86209862915413 0 1.86209862915413
0	0	0 0 0	18 3 3	0	0.028125 0.00078125 0.00078125	1.86266241204474 0 0 1.86266241204474 0 1.86266241204474
0	0	0 0 0	19 3 3	0	0.0296875 0.00078125 0.00078125	1.86322691629246 0 0 1.86322691629246 0 1.86322691629246
0	0	0 0 0	20 3 3	0	0.03125 0.00078125 0.00078125	1.8637921432583 0 0 1.8637921432583 0 1.8637921432583
0	0	0 0 0	21 3 3	0	0.0328125 0.00078125 0.00078125	1.86435809430664 0 0 1.86435809430664 0 1.86435809430664
0	0	0 0 0	22 3 3	0	0.034375 0.00078125 0.00078125	1.86492477080524 0 0 1.86492477080524 0 1.86492477080524
0	0	0 0 0	23 3 3	0	0.0359375 0.00078125 0.00078125	1.86549217412527 0 0 1.86549217412527 0 1.86549217412527
0	0	0 0 0	24 3 3	0	0.0375 0.00078125 0.00078125	1.86606030564129 0 0 1.86606030564129 0 1.86606030564129
0	0	0 0 0	25 3 3	0	0.0390625 0.00078125 0.00078125	1.86662916673131 0 0 1.86662916673131 0 1.86662916673131
0	0	0 0 0	26 3 3	0	0.040625 0.00078125 0.00078125	1.86719875877675 0 0 1.86719875877675 0 1.86719875877675
0	0	0 0 0	27 3 3	0	0.0421875 0.00078125 0.00078125	1.86776908316245 0 0 1.86776908316245 0 1.86776908316245
0	0	0 0 0	28 3 3	0	0.04375 0.00078125 0.00078125	1.86834014127675 0 0 1.86834014127675 0 1.86834014127675
0	0	0 0 0	29 3 3	0	0.0453125 0.00078125 0.00078125	1.8689119345114 0 0 1.8689119345114 0 1.8689119345114
0	0	0 0 0	30 3 3	0	0.046875 0.00078125 0.00078125	1.86948446426165 0 0 1.86948446426165 0 1.86948446426165
0	0	0 0 0	31 3 3	0	0.0484375 0.00078125 0.00078125	1.87005773192624 0 0 1.87005773192624 0 1.87005773192624
0	0	0 0 0	32 3 3	0	0.05 0.00078125 0.00078125	1.87063173890737 0 0 1.87063173890737 0 1.87063173890737
0	0	0 0 0	33 3 3	0	0.0515625 0.00078125 0.00078125	1.87120648661078 0 0 1.87120648661078 0 1.87120648661078
0	0	0 0 0	34 3 3	0	0.053125 0.00078125 0.00078125	1.8717819764457 0 0 1.8717819764457 0 1.8717819764457
0	0	0 0 0	35 3 3	0	0.0546875 0.00078125 0.00078125	1.8723582098249 0 0 1.8723582098249 0 1.8723582098249
0	0	0 0 0	36 3 3	0	0.05625 0.00078125 0.00078125	1.87293518816468 0 0 1.87293518816468 0 1.87293518816468
0	0	0 0 0	37 3 3	0	0.0578125 0.00078125 0.00078125	1.87351291288489 0 0 1.87351291288489 0 1.87351291288489
0	0	0 0 0	38 3 3	0	0.059375 0.00078125 0.00078125	1.87409138540893 0 0 1.87409138540893 0 1.87409138540893
0	0	0 0 0	39 3 3	0	0.0609375 0.00078125 0.00078125	1.87467060716379 0 0 1.87467060716379 0 1.87467060716379
0	0	0 0 0	40 3 3	0	0.0625 0.00078125 0.00078125	1.87525057958002 0 0 1.87525057958002 0 1.87525057958002
0	0	0 0 0	41 3 3	0	0.0640625 0.00078125 0.00078125	1.87583130409177 0 0 1.87583130409177 0 1.87583130409177
0	0	0 0 0	42 3 3	0	0.065625 0.00078125 0.00078125	1.87641278213679 0 0 1.87641278213679 0 1.87641278213679
0	0	0 0 0	43 3 3	0	0.0671875 0.00078125 0.00078125	1.87699501515645 0 0 1.87699501515645 0 1.87699501515645
0	0	0 0 0	44 3 3	0	0.06875 0.00078125 0.00078125	1.87757800459574 0 0 1.87757800459574 0 1.87757800459574
0	0	0 0 0	45 3 3	0	0.0703125 0.00078125 0.00078125	1.87816175190329 0 0 1.87816175190329 0 1.87816175190329
0	0	0 0 0	46 3 3	0	0.071875 0.00078125 0.00078125	1.87874625853138 0 0 1.87874625853138 0 1.87874625853138
