# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 28 2016 at 21:46:43+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/One_BH/twopunnear_One_BH_40.par"
#
# ADMCONSTRAINTS::MOMENTUM y (admconstraints-momentum)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
0	0	0 0 0	20 0 20	0	3 0.4375 0.5	0 -5.37882958878948e-06 2.01494257140184e-06
0	0	0 0 0	20 1 20	0	3 0.440625 0.5	0 -5.37882958878948e-06 2.01494257140184e-06
0	0	0 0 0	20 2 20	0	3 0.44375 0.5	0 2.040435589587e-10 -1.91155978199187e-10
0	0	0 0 0	20 3 20	0	3 0.446875 0.5	1.05536239469739e-15 2.00895020237291e-10 -1.887643661172e-10
0	0	0 0 0	20 4 20	0	3 0.45 0.5	0 1.97761162480659e-10 -1.86394227309761e-10
0	0	0 0 0	20 5 20	0	3 0.453125 0.5	1.0842021724855e-19 1.94645966011819e-10 -1.84035445736919e-10
0	0	0 0 0	20 6 20	0	3 0.45625 0.5	0 1.91557689849242e-10 -1.81693418990769e-10
0	0	0 0 0	20 7 20	0	3 0.459375 0.5	0 1.88489904240363e-10 -1.79373906353253e-10
0	0	0 0 0	20 8 20	0	3 0.4625 0.5	0 1.85437883798434e-10 -1.7707152844687e-10
0	0	0 0 0	20 9 20	0	3 0.465625 0.5	0 1.82416989499834e-10 -1.74788955878413e-10
0	0	0 0 0	20 10 20	0	3 0.46875 0.5	0 1.7942322714376e-10 -1.72518914952347e-10
0	0	0 0 0	20 11 20	0	3 0.471875 0.5	0 1.76444504840223e-10 -1.70273030050683e-10
0	0	0 0 0	20 12 20	0	3 0.475 0.5	-1.38018936557405e-16 1.73499929700949e-10 -1.68045609545697e-10
0	0	0 0 0	20 13 20	0	3 0.478125 0.5	0 1.70583513460498e-10 -1.65839801960499e-10
0	0	0 0 0	20 14 20	0	3 0.48125 0.5	1.11542719505309e-15 1.67682567484007e-10 -1.63651859425018e-10
0	0	0 0 0	20 15 20	0	3 0.484375 0.5	0 1.64824282694598e-10 -1.61480987435902e-10
0	0	0 0 0	20 16 20	0	3 0.4875 0.5	1.12691973808143e-15 1.61993669346716e-10 -1.59336410385236e-10
0	0	0 0 0	20 17 20	0	3 0.490625 0.5	9.90960785651751e-16 1.59180190729968e-10 -1.57208168358181e-10
0	0	0 0 0	20 18 20	0	3 0.49375 0.5	0 1.56406760806749e-10 -1.55098157407496e-10
0	0	0 0 0	20 19 20	0	3 0.496875 0.5	0 1.53662497656692e-10 -1.5300895619963e-10
0	0	0 0 0	20 20 20	0	3 0.5 0.5	0 1.50942194507286e-10 -1.50942194507286e-10
0	0	0 0 0	20 21 20	0	3 0.503125 0.5	0 1.48260666764377e-10 -1.48898993829194e-10
0	0	0 0 0	20 22 20	0	3 0.50625 0.5	0 1.4560737685021e-10 -1.46873633047329e-10
0	0	0 0 0	20 23 20	0	3 0.509375 0.5	0 1.42984684856073e-10 -1.4487128250501e-10
0	0	0 0 0	20 24 20	0	3 0.5125 0.5	-2.3445871979999e-15 1.40391536070095e-10 -1.42889958545944e-10
0	0	0 0 0	20 25 20	0	3 0.515625 0.5	0 1.37836229409383e-10 -1.40924894150019e-10
0	0	0 0 0	20 26 20	0	3 0.51875 0.5	0 1.35306520328282e-10 -1.38977865674073e-10
0	0	0 0 0	20 27 20	0	3 0.521875 0.5	1.48752538065011e-16 1.32808986030852e-10 -1.37061235624958e-10
0	0	0 0 0	20 28 20	0	3 0.525 0.5	0 1.30352166560765e-10 -1.35163732636889e-10
0	0	0 0 0	20 29 20	0	3 0.528125 0.5	0 1.27922538013803e-10 -1.33282211656205e-10
0	0	0 0 0	20 30 20	0	3 0.53125 0.5	7.55688914222397e-17 1.25525183129749e-10 -1.31423792855412e-10
0	0	0 0 0	20 31 20	0	3 0.534375 0.5	1.0842021724855e-19 1.23159731545142e-10 -1.2958954395681e-10
0	0	0 0 0	20 32 20	0	3 0.5375 0.5	-7.60025722912339e-17 1.20825021862614e-10 -1.2776765322825e-10
0	0	0 0 0	20 33 20	0	3 0.540625 0.5	2.16840434497101e-19 1.18533538019661e-10 -1.25972007131159e-10
0	0	0 0 0	20 34 20	0	3 0.54375 0.5	1.0842021724855e-19 1.16262010435575e-10 -1.24198797080144e-10
0	0	0 0 0	20 35 20	0	3 0.546875 0.5	-6.18320498968483e-16 1.1402939009697e-10 -1.22444697610302e-10
0	0	0 0 0	20 36 20	0	3 0.55 0.5	-1.0842021724855e-19 1.11827923657271e-10 -1.20707357303962e-10
0	0	0 0 0	20 37 20	0	3 0.553125 0.5	-1.56125112837913e-16 1.09654708924101e-10 -1.18996885262179e-10
0	0	0 0 0	20 38 20	0	3 0.55625 0.5	0 1.07521247114106e-10 -1.17300638820261e-10
0	0	0 0 0	20 39 20	0	3 0.559375 0.5	-1.0842021724855e-19 -1.52623367979943e-06 3.51825510020755e-06
0	0	0 0 0	20 40 20	0	3 0.5625 0.5	-1.0842021724855e-19 -1.52623367979943e-06 3.51825510020755e-06


