# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 22 2016 at 07:13:50+0000
# parameter filename: "manybhnear_2bh_m1m2_0.47656_py_sx_12x13x17_rsurf4.0_s3.0.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 20 0	0	3 0.1 0.06875	0.000717607599389325
0	0	0 0 0	20 20 1	0	3 0.1 0.0703125	0.000717607599389325
0	0	0 0 0	20 20 2	0	3 0.1 0.071875	-3.9954767921957e-07
0	0	0 0 0	20 20 3	0	3 0.1 0.0734375	-3.5961549177399e-07
0	0	0 0 0	20 20 4	0	3 0.1 0.075	-3.24210053304075e-07
0	0	0 0 0	20 20 5	0	3 0.1 0.0765625	-2.92950995628427e-07
0	0	0 0 0	20 20 6	0	3 0.1 0.078125	-2.65532665688628e-07
0	0	0 0 0	20 20 7	0	3 0.1 0.0796875	-2.41619137808513e-07
0	0	0 0 0	20 20 8	0	3 0.1 0.08125	-2.20823073104892e-07
0	0	0 0 0	20 20 9	0	3 0.1 0.0828125	-2.03092261508164e-07
0	0	0 0 0	20 20 10	0	3 0.1 0.084375	-1.87857390421264e-07
0	0	0 0 0	20 20 11	0	3 0.1 0.0859375	-1.75027439763831e-07
0	0	0 0 0	20 20 12	0	3 0.1 0.0875	-1.64398148927436e-07
0	0	0 0 0	20 20 13	0	3 0.1 0.0890625	-1.55604562845912e-07
0	0	0 0 0	20 20 14	0	3 0.1 0.090625	-1.48560711565882e-07
0	0	0 0 0	20 20 15	0	3 0.1 0.0921875	-1.43138662644926e-07
0	0	0 0 0	20 20 16	0	3 0.1 0.09375	-1.38997855947398e-07
0	0	0 0 0	20 20 17	0	3 0.1 0.0953125	-1.36029709940644e-07
0	0	0 0 0	20 20 18	0	3 0.1 0.096875	-1.34182577493647e-07
0	0	0 0 0	20 20 19	0	3 0.1 0.0984375	-1.33231122523281e-07
0	0	0 0 0	20 20 20	0	3 0.1 0.1	-1.33241843114362e-07
0	0	0 0 0	20 20 21	0	3 0.1 0.1015625	-1.3382217484148e-07
0	0	0 0 0	20 20 22	0	3 0.1 0.103125	-1.35059706030116e-07
0	0	0 0 0	20 20 23	0	3 0.1 0.1046875	-1.36896113334117e-07
0	0	0 0 0	20 20 24	0	3 0.1 0.10625	-1.3910311702503e-07
0	0	0 0 0	20 20 25	0	3 0.1 0.1078125	-1.41715379375906e-07
0	0	0 0 0	20 20 26	0	3 0.1 0.109375	-1.44695342152446e-07
0	0	0 0 0	20 20 27	0	3 0.1 0.1109375	-1.48017506751419e-07
0	0	0 0 0	20 20 28	0	3 0.1 0.1125	-1.51453845909089e-07
0	0	0 0 0	20 20 29	0	3 0.1 0.1140625	-1.5520095619781e-07
0	0	0 0 0	20 20 30	0	3 0.1 0.115625	-1.59052207848731e-07
0	0	0 0 0	20 20 31	0	3 0.1 0.1171875	-1.63155094601297e-07
0	0	0 0 0	20 20 32	0	3 0.1 0.11875	-1.67217780844275e-07
0	0	0 0 0	20 20 33	0	3 0.1 0.1203125	-1.7158111681459e-07
0	0	0 0 0	20 20 34	0	3 0.1 0.121875	-1.7592860157567e-07
0	0	0 0 0	20 20 35	0	3 0.1 0.1234375	-1.80320130049871e-07
0	0	0 0 0	20 20 36	0	3 0.1 0.125	-1.84921660151272e-07
0	0	0 0 0	20 20 37	0	3 0.1 0.1265625	-1.89413248474768e-07
0	0	0 0 0	20 20 38	0	3 0.1 0.128125	-1.94208009451913e-07
0	0	0 0 0	20 20 39	0	3 0.1 0.1296875	0.000345732950997657
0	0	0 0 0	20 20 40	0	3 0.1 0.13125	0.000345732950997657


