# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 28 2016 at 22:11:57+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/One_BH/manybhfar_One_BH_24x25x33.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 20 20	0	4.9375 5 5	3.32163955202775e-09
0	0	0 0 0	1 20 20	0	4.940625 5 5	3.32163955202775e-09
0	0	0 0 0	2 20 20	0	4.94375 5 5	3.12005553987766e-10
0	0	0 0 0	3 20 20	0	4.946875 5 5	-8.40330294448801e-10
0	0	0 0 0	4 20 20	0	4.95 5 5	4.02574715402912e-10
0	0	0 0 0	5 20 20	0	4.953125 5 5	5.19779274982787e-10
0	0	0 0 0	6 20 20	0	4.95625 5 5	-6.20937617208423e-10
0	0	0 0 0	7 20 20	0	4.959375 5 5	-3.32883452110803e-11
0	0	0 0 0	8 20 20	0	4.9625 5 5	6.59434583851941e-10
0	0	0 0 0	9 20 20	0	4.965625 5 5	-1.66613294352555e-10
0	0	0 0 0	10 20 20	0	4.96875 5 5	-5.41706089289791e-10
0	0	0 0 0	11 20 20	0	4.971875 5 5	8.94244605600969e-10
0	0	0 0 0	12 20 20	0	4.975 5 5	6.183570275933e-10
0	0	0 0 0	13 20 20	0	4.978125 5 5	-8.91580352345606e-10
0	0	0 0 0	14 20 20	0	4.98125 5 5	1.04846839930851e-09
0	0	0 0 0	15 20 20	0	4.984375 5 5	-4.0917204772835e-10
0	0	0 0 0	16 20 20	0	4.9875 5 5	3.02842597495938e-11
0	0	0 0 0	17 20 20	0	4.990625 5 5	4.70938557653529e-10
0	0	0 0 0	18 20 20	0	4.99375 5 5	-8.47955100465364e-10
0	0	0 0 0	19 20 20	0	4.996875 5 5	4.19897939944094e-10
0	0	0 0 0	20 20 20	0	5 5 5	-1.32766392398141e-10
0	0	0 0 0	21 20 20	0	5.003125 5 5	-1.27343367705564e-10
0	0	0 0 0	22 20 20	0	5.00625 5 5	1.00497501116243e-10
0	0	0 0 0	23 20 20	0	5.009375 5 5	7.91232620626564e-11
0	0	0 0 0	24 20 20	0	5.0125 5 5	-5.27524425652833e-10
0	0	0 0 0	25 20 20	0	5.015625 5 5	4.92934403438221e-11
0	0	0 0 0	26 20 20	0	5.01875 5 5	-2.0017112447308e-11
0	0	0 0 0	27 20 20	0	5.021875 5 5	4.22341797387044e-10
0	0	0 0 0	28 20 20	0	5.025 5 5	-1.26851994649583e-09
0	0	0 0 0	29 20 20	0	5.028125 5 5	2.75723951255424e-10
0	0	0 0 0	30 20 20	0	5.03125 5 5	-3.46778187820753e-11
0	0	0 0 0	31 20 20	0	5.034375 5 5	-2.94826389779993e-10
0	0	0 0 0	32 20 20	0	5.0375 5 5	-2.97281470165443e-10
0	0	0 0 0	33 20 20	0	5.040625 5 5	2.33206480790491e-10
0	0	0 0 0	34 20 20	0	5.04375 5 5	-6.70096842637584e-10
0	0	0 0 0	35 20 20	0	5.046875 5 5	1.8952207113035e-10
0	0	0 0 0	36 20 20	0	5.05 5 5	-1.05730371973469e-09
0	0	0 0 0	37 20 20	0	5.053125 5 5	7.76202871871895e-11
0	0	0 0 0	38 20 20	0	5.05625 5 5	4.72074126446306e-10
0	0	0 0 0	39 20 20	0	5.059375 5 5	2.96967629065154e-09
0	0	0 0 0	40 20 20	0	5.0625 5 5	2.96967629065154e-09


