fvalue	x	y	z
-0.00538986229609	0.0375	-0.000390625	-0.000390625
-0.00466436977149	0.03828125	-0.000390625	-0.000390625
-0.00404836270415	0.0390625	-0.000390625	-0.000390625
-0.0035235939625	0.03984375	-0.000390625	-0.000390625
-0.00307516553827	0.040625	-0.000390625	-0.000390625
-0.00269079998058	0.04140625	-0.000390625	-0.000390625
-0.00236037400706	0.0421875	-0.000390625	-0.000390625
-0.0020755258447	0.04296875	-0.000390625	-0.000390625
-0.00182927590989	0.04375	-0.000390625	-0.000390625
-0.00161589826651	0.04453125	-0.000390625	-0.000390625
-0.00143043531959	0.0453125	-0.000390625	-0.000390625
-0.00126895829453	0.04609375	-0.000390625	-0.000390625
-0.00112797376156	0.046875	-0.000390625	-0.000390625
-0.00100461256807	0.04765625	-0.000390625	-0.000390625
-0.000896421261132	0.0484375	-0.000390625	-0.000390625
-0.000801353598945	0.04921875	-0.000390625	-0.000390625
-0.000717621636189	0.05	-0.000390625	-0.000390625
-0.000643762177788	0.05078125	-0.000390625	-0.000390625
-0.000578441540711	0.0515625	-0.000390625	-0.000390625
-0.000520611259465	0.05234375	-0.000390625	-0.000390625
-0.000469286896987	0.053125	-0.000390625	-0.000390625
-0.000423639721703	0.05390625	-0.000390625	-0.000390625
-0.000383027994152	0.0546875	-0.000390625	-0.000390625
-0.00034680342651	0.05546875	-0.000390625	-0.000390625
-0.000314449668319	0.05625	-0.000390625	-0.000390625
-0.000285472682056	0.05703125	-0.000390625	-0.000390625
-0.000259536561013	0.0578125	-0.000390625	-0.000390625
-0.000236232638902	0.05859375	-0.000390625	-0.000390625
-0.0002153077124	0.059375	-0.000390625	-0.000390625
-0.000196467590285	0.06015625	-0.000390625	-0.000390625
-0.000179467072788	0.0609375	-0.000390625	-0.000390625
-0.00016415118201	0.06171875	-0.000390625	-0.000390625
-0.000150333410905	0.0625	-0.000390625	-0.000390625
-0.000137805424553	0.06328125	-0.000390625	-0.000390625
-0.000126429707355	0.0640625	-0.000390625	-0.000390625
-0.000116158723055	0.06484375	-0.000390625	-0.000390625
-0.000106826337287	0.065625	-0.000390625	-0.000390625
-9.83103139636e-05	0.06640625	-0.000390625	-0.000390625
-9.0581306722e-05	0.0671875	-0.000390625	-0.000390625
-8.35493362198e-05	0.06796875	-0.000390625	-0.000390625
-7.71135091782e-05	0.06875	-0.000390625	-0.000390625
-7.12558782349e-05	0.06953125	-0.000390625	-0.000390625
-6.58794306219e-05	0.0703125	-0.000390625	-0.000390625
-6.09880468498e-05	0.07109375	-0.000390625	-0.000390625
-5.64735576821e-05	0.071875	-0.000390625	-0.000390625
-5.23670072046e-05	0.07265625	-0.000390625	-0.000390625
-4.8584236841e-05	0.0734375	-0.000390625	-0.000390625
-4.51274293785e-05	0.07421875	-0.000390625	-0.000390625
-4.19197021984e-05	0.075	-0.000390625	-0.000390625
-3.89923419182e-05	0.07578125	-0.000390625	-0.000390625
-3.62875046752e-05	0.0765625	-0.000390625	-0.000390625
-3.38033714797e-05	0.07734375	-0.000390625	-0.000390625
-3.14948313947e-05	0.078125	-0.000390625	-0.000390625
-2.93905031867e-05	0.07890625	-0.000390625	-0.000390625
-2.74221141202e-05	0.0796875	-0.000390625	-0.000390625
-2.56021545889e-05	0.08046875	-0.000390625	-0.000390625
-2.39381430826e-05	0.08125	-0.000390625	-0.000390625
-2.23842410681e-05	0.08203125	-0.000390625	-0.000390625
-2.09429951307e-05	0.0828125	-0.000390625	-0.000390625
-1.96116161533e-05	0.08359375	-0.000390625	-0.000390625
-1.83785838696e-05	0.084375	-0.000390625	-0.000390625
-1.72318929496e-05	0.08515625	-0.000390625	-0.000390625
-1.61549299567e-05	0.0859375	-0.000390625	-0.000390625
-1.51709779554e-05	0.08671875	-0.000390625	-0.000390625
-1.42470526043e-05	0.0875	-0.000390625	-0.000390625
-1.33920063187e-05	0.08828125	-0.000390625	-0.000390625
-1.25843750235e-05	0.0890625	-0.000390625	-0.000390625
-1.18434400065e-05	0.08984375	-0.000390625	-0.000390625
-1.11400974371e-05	0.090625	-0.000390625	-0.000390625
-1.04888992306e-05	0.09140625	-0.000390625	-0.000390625
-9.88608614231e-06	0.0921875	-0.000390625	-0.000390625
-9.31504473556e-06	0.09296875	-0.000390625	-0.000390625
-8.7919033831e-06	0.09375	-0.000390625	-0.000390625
-8.29119623328e-06	0.09453125	-0.000390625	-0.000390625
-7.82310962677e-06	0.0953125	-0.000390625	-0.000390625
-7.39358559561e-06	0.09609375	-0.000390625	-0.000390625
-6.99377172471e-06	0.096875	-0.000390625	-0.000390625
-6.59820216242e-06	0.09765625	-0.000390625	-0.000390625
-6.24834986714e-06	0.0984375	-0.000390625	-0.000390625
-5.90346947623e-06	0.09921875	-0.000390625	-0.000390625
-5.58393367101e-06	0.1	-0.000390625	-0.000390625
-5.30574955822e-06	0.10078125	-0.000390625	-0.000390625
-5.01907682822e-06	0.1015625	-0.000390625	-0.000390625
-4.75859754564e-06	0.10234375	-0.000390625	-0.000390625
-4.50309016742e-06	0.103125	-0.000390625	-0.000390625
-4.28408384323e-06	0.10390625	-0.000390625	-0.000390625
-4.06495625308e-06	0.1046875	-0.000390625	-0.000390625
-3.84886031194e-06	0.10546875	-0.000390625	-0.000390625
-3.65701756285e-06	0.10625	-0.000390625	-0.000390625
-3.47463355865e-06	0.10703125	-0.000390625	-0.000390625
-3.29722145883e-06	0.1078125	-0.000390625	-0.000390625
-3.1500045831e-06	0.10859375	-0.000390625	-0.000390625
-2.98217249413e-06	0.109375	-0.000390625	-0.000390625
-2.84029132066e-06	0.11015625	-0.000390625	-0.000390625
-2.70786889208e-06	0.1109375	-0.000390625	-0.000390625
-2.57847811251e-06	0.11171875	-0.000390625	-0.000390625
-2.44641948181e-06	0.1125	-0.000390625	-0.000390625
-2.33436973455e-06	0.11328125	-0.000390625	-0.000390625
-2.23044480663e-06	0.1140625	-0.000390625	-0.000390625
-2.11875885725e-06	0.11484375	-0.000390625	-0.000390625
-2.02271621674e-06	0.115625	-0.000390625	-0.000390625
-1.93310067213e-06	0.11640625	-0.000390625	-0.000390625
-1.84324259559e-06	0.1171875	-0.000390625	-0.000390625
-1.75302072118e-06	0.11796875	-0.000390625	-0.000390625
-1.68183760252e-06	0.11875	-0.000390625	-0.000390625
-1.60277219644e-06	0.11953125	-0.000390625	-0.000390625
-1.53146781183e-06	0.1203125	-0.000390625	-0.000390625
-1.46380140601e-06	0.12109375	-0.000390625	-0.000390625
-1.39759019172e-06	0.121875	-0.000390625	-0.000390625
-1.34374810538e-06	0.12265625	-0.000390625	-0.000390625
-1.28990601903e-06	0.1234375	-0.000390625	-0.000390625
-1.23388114541e-06	0.12421875	-0.000390625	-0.000390625
-1.17858386754e-06	0.125	-0.000390625	-0.000390625
-1.11564683417e-06	0.12578125	-0.000390625	-0.000390625
-1.06762551392e-06	0.1265625	-0.000390625	-0.000390625
-1.02785027896e-06	0.12734375	-0.000390625	-0.000390625
-9.86619852483e-07	0.128125	-0.000390625	-0.000390625
-9.54726904941e-07	0.12890625	-0.000390625	-0.000390625
-9.08888371972e-07	0.1296875	-0.000390625	-0.000390625
-8.63898700724e-07	0.13046875	-0.000390625	-0.000390625
-8.34794870267e-07	0.13125	-0.000390625	-0.000390625
-7.86288486173e-07	0.13203125	-0.000390625	-0.000390625
-7.72100368825e-07	0.1328125	-0.000390625	-0.000390625
-7.37539570158e-07	0.13359375	-0.000390625	-0.000390625
-7.08193207781e-07	0.134375	-0.000390625	-0.000390625
-6.69873164346e-07	0.13515625	-0.000390625	-0.000390625
-6.57018972561e-07	0.1359375	-0.000390625	-0.000390625
-6.20154120649e-07	0.13671875	-0.000390625	-0.000390625
-5.8983763059e-07	0.1375	-0.000390625	-0.000390625
-5.80136353771e-07	0.13828125	-0.000390625	-0.000390625
-5.65099374702e-07	0.1390625	-0.000390625	-0.000390625
-5.26658065307e-07	0.13984375	-0.000390625	-0.000390625
-5.13440075641e-07	0.140625	-0.000390625	-0.000390625
-5.01677277498e-07	0.14140625	-0.000390625	-0.000390625
-4.69541798035e-07	0.1421875	-0.000390625	-0.000390625
-4.57415202012e-07	0.14296875	-0.000390625	-0.000390625
-4.42378222942e-07	0.14375	-0.000390625	-0.000390625
-4.3085795672e-07	0.14453125	-0.000390625	-0.000390625
-4.07453626394e-07	0.1453125	-0.000390625	-0.000390625
-3.94356902689e-07	0.14609375	-0.000390625	-0.000390625
-3.81138913023e-07	0.146875	-0.000390625	-0.000390625
-3.63191550908e-07	0.14765625	-0.000390625	-0.000390625
-3.53611540049e-07	0.1484375	-0.000390625	-0.000390625
-3.42940135549e-07	0.14921875	-0.000390625	-0.000390625
-3.23780113831e-07	0.15	-0.000390625	-0.000390625
-3.10077060324e-07	0.15078125	-0.000390625	-0.000390625
-3.12259847609e-07	0.1515625	-0.000390625	-0.000390625
-2.95646411056e-07	0.15234375	-0.000390625	-0.000390625
-2.86187666158e-07	0.153125	-0.000390625	-0.000390625
-2.69695495566e-07	0.15390625	-0.000390625	-0.000390625
-2.63389665633e-07	0.1546875	-0.000390625	-0.000390625
-2.49565346166e-07	0.15546875	-0.000390625	-0.000390625
-2.48595218485e-07	0.15625	-0.000390625	-0.000390625
-2.38772675705e-07	0.15703125	-0.000390625	-0.000390625
-2.33558239415e-07	0.1578125	-0.000390625	-0.000390625
-2.20946579551e-07	0.15859375	-0.000390625	-0.000390625
-2.15853409221e-07	0.159375	-0.000390625	-0.000390625
-2.04696940879e-07	0.16015625	-0.000390625	-0.000390625
-2.06879728163e-07	0.1609375	-0.000390625	-0.000390625
-1.8978122777e-07	0.16171875	-0.000390625	-0.000390625
-1.86021983003e-07	0.1625	-0.000390625	-0.000390625
-1.76320706184e-07	0.16328125	-0.000390625	-0.000390625
-1.77533365786e-07	0.1640625	-0.000390625	-0.000390625
-1.69893610291e-07	0.16484375	-0.000390625	-0.000390625
-1.60071067512e-07	0.165625	-0.000390625	-0.000390625
-1.58615875989e-07	0.16640625	-0.000390625	-0.000390625
-1.52431312017e-07	0.1671875	-0.000390625	-0.000390625
-1.51461184335e-07	0.16796875	-0.000390625	-0.000390625
-1.42426870298e-07	0.16875	-0.000390625	-0.000390625
-1.40183450033e-07	0.16953125	-0.000390625	-0.000390625
-1.37636864868e-07	0.1703125	-0.000390625	-0.000390625
-1.25207103944e-07	0.17109375	-0.000390625	-0.000390625
-1.31937364737e-07	0.171875	-0.000390625	-0.000390625
-1.22781784739e-07	0.17265625	-0.000390625	-0.000390625
-1.15263295205e-07	0.1734375	-0.000390625	-0.000390625
-1.21932923018e-07	0.17421875	-0.000390625	-0.000390625
-1.08533034412e-07	0.175	-0.000390625	-0.000390625
-1.0774480567e-07	0.17578125	-0.000390625	-0.000390625
-1.03864294942e-07	0.1765625	-0.000390625	-0.000390625
-1.00650746996e-07	0.17734375	-0.000390625	-0.000390625
-9.77403639505e-08	0.178125	-0.000390625	-0.000390625
-9.79222628909e-08	0.17890625	-0.000390625	-0.000390625
-8.94336456743e-08	0.1796875	-0.000390625	-0.000390625
-9.03431403761e-08	0.18046875	-0.000390625	-0.000390625
-8.62200977281e-08	0.18125	-0.000390625	-0.000390625
-8.57956668672e-08	0.18203125	-0.000390625	-0.000390625
-7.79133794519e-08	0.1828125	-0.000390625	-0.000390625
-8.13694593186e-08	0.18359375	-0.000390625	-0.000390625
-8.02780656765e-08	0.184375	-0.000390625	-0.000390625
-7.08193207781e-08	0.18515625	-0.000390625	-0.000390625
-7.59731240881e-08	0.1859375	-0.000390625	-0.000390625
-7.19713474003e-08	0.18671875	-0.000390625	-0.000390625
-6.79695707125e-08	0.1875	-0.000390625	-0.000390625
-6.76057728318e-08	0.18828125	-0.000390625	-0.000390625
-6.26338684621e-08	0.1890625	-0.000390625	-0.000390625
-6.12999428995e-08	0.18984375	-0.000390625	-0.000390625
-6.36646291241e-08	0.190625	-0.000390625	-0.000390625
-6.22700705814e-08	0.19140625	-0.000390625	-0.000390625
-5.70556342912e-08	0.1921875	-0.000390625	-0.000390625
-5.57823417087e-08	0.19296875	-0.000390625	-0.000390625
-5.60248736292e-08	0.19375	-0.000390625	-0.000390625
-4.96584107168e-08	0.19453125	-0.000390625	-0.000390625
-4.97190436969e-08	0.1953125	-0.000390625	-0.000390625
-5.16592990607e-08	0.19609375	-0.000390625	-0.000390625
-4.52322031682e-08	0.196875	-0.000390625	-0.000390625
-5.05072724385e-08	0.19765625	-0.000390625	-0.000390625
-4.55960010489e-08	0.1984375	-0.000390625	-0.000390625
-4.79000542934e-08	0.19921875	-0.000390625	-0.000390625
-4.29281499237e-08	0.2	-0.000390625	-0.000390625
-4.12304264804e-08	0.20078125	-0.000390625	-0.000390625
-4.31706818442e-08	0.2015625	-0.000390625	-0.000390625
-4.04421977388e-08	0.20234375	-0.000390625	-0.000390625
-4.05634636991e-08	0.203125	-0.000390625	-0.000390625
-4.21399211821e-08	0.20390625	-0.000390625	-0.000390625
-3.17716815819e-08	0.2046875	-0.000390625	-0.000390625
-3.85019423751e-08	0.20546875	-0.000390625	-0.000390625
-3.75318146932e-08	0.20625	-0.000390625	-0.000390625
-3.37725699258e-08	0.20703125	-0.000390625	-0.000390625
-2.94676283374e-08	0.2078125	-0.000390625	-0.000390625
-3.29843411843e-08	0.20859375	-0.000390625	-0.000390625
-2.74667399935e-08	0.209375	-0.000390625	-0.000390625
-3.39544688662e-08	0.21015625	-0.000390625	-0.000390625
-3.34087720451e-08	0.2109375	-0.000390625	-0.000390625
-2.80730697947e-08	0.21171875	-0.000390625	-0.000390625
-2.97101602579e-08	0.2125	-0.000390625	-0.000390625
-2.79518038345e-08	0.21328125	-0.000390625	-0.000390625
-2.54052186695e-08	0.2140625	-0.000390625	-0.000390625
-2.80730697947e-08	0.21484375	-0.000390625	-0.000390625
-2.78911708544e-08	0.215625	-0.000390625	-0.000390625
-2.34043303256e-08	0.21640625	-0.000390625	-0.000390625
-2.38893941666e-08	0.2171875	-0.000390625	-0.000390625
-2.2070404763e-08	0.21796875	-0.000390625	-0.000390625
-2.09183781408e-08	0.21875	-0.000390625	-0.000390625
-2.18278728426e-08	0.21953125	-0.000390625	-0.000390625
-2.17066068823e-08	0.2203125	-0.000390625	-0.000390625
-2.14034419817e-08	0.22109375	-0.000390625	-0.000390625
-1.94631866179e-08	0.221875	-0.000390625	-0.000390625
-2.00695164191e-08	0.22265625	-0.000390625	-0.000390625
-1.98269844986e-08	0.2234375	-0.000390625	-0.000390625
-1.90387557571e-08	0.22421875	-0.000390625	-0.000390625
-2.06152132402e-08	0.225	-0.000390625	-0.000390625
-1.72197663536e-08	0.22578125	-0.000390625	-0.000390625
-2.12821760215e-08	0.2265625	-0.000390625	-0.000390625
-1.81292610553e-08	0.22734375	-0.000390625	-0.000390625
-1.90387557571e-08	0.228125	-0.000390625	-0.000390625
-1.52188780097e-08	0.22890625	-0.000390625	-0.000390625
-1.7947362115e-08	0.2296875	-0.000390625	-0.000390625
-1.1277734302e-08	0.23046875	-0.000390625	-0.000390625
-2.09790111209e-08	0.23125	-0.000390625	-0.000390625
-1.14596332423e-08	0.23203125	-0.000390625	-0.000390625
-1.75835642343e-08	0.2328125	-0.000390625	-0.000390625
-1.29754577453e-08	0.23359375	-0.000390625	-0.000390625
-1.30360907254e-08	0.234375	-0.000390625	-0.000390625
-1.51582450295e-08	0.23515625	-0.000390625	-0.000390625
-1.3339255626e-08	0.2359375	-0.000390625	-0.000390625
-1.53401439699e-08	0.23671875	-0.000390625	-0.000390625
-1.3339255626e-08	0.2375	-0.000390625	-0.000390625
-1.36424205266e-08	0.23828125	-0.000390625	-0.000390625
-1.63102716518e-08	0.2390625	-0.000390625	-0.000390625
-1.32179896658e-08	0.23984375	-0.000390625	-0.000390625
-8.06418635572e-09	0.240625	-0.000390625	-0.000390625
-1.44306492681e-08	0.24140625	-0.000390625	-0.000390625
-9.58001085867e-09	0.2421875	-0.000390625	-0.000390625
-1.26116598646e-08	0.24296875	-0.000390625	-0.000390625
-1.06714045008e-08	0.24375	-0.000390625	-0.000390625
-9.39811191832e-09	0.24453125	-0.000390625	-0.000390625
-9.82254277915e-09	0.2453125	-0.000390625	-0.000390625
-1.37030535067e-08	0.24609375	-0.000390625	-0.000390625
-1.28541917851e-08	0.246875	-0.000390625	-0.000390625
-5.39633523052e-09	0.24765625	-0.000390625	-0.000390625
-7.27595761418e-09	0.2484375	-0.000390625	-0.000390625
-9.88317575927e-09	0.24921875	-0.000390625	-0.000390625
-1.27329258248e-08	0.25	-0.000390625	-0.000390625
-6.0026650317e-09	0.25078125	-0.000390625	-0.000390625
-1.52795109898e-08	0.2515625	-0.000390625	-0.000390625
-5.21443629016e-09	0.25234375	-0.000390625	-0.000390625
-3.39544688662e-09	0.253125	-0.000390625	-0.000390625
-1.00650746996e-08	0.25390625	-0.000390625	-0.000390625
-6.30582993229e-09	0.2546875	-0.000390625	-0.000390625
-9.58001085867e-09	0.25546875	-0.000390625	-0.000390625
-4.97190436969e-09	0.25625	-0.000390625	-0.000390625
-6.669627813e-09	0.25703125	-0.000390625	-0.000390625
-5.15380331005e-09	0.2578125	-0.000390625	-0.000390625
-4.24430860827e-09	0.25859375	-0.000390625	-0.000390625
-4.91127138957e-09	0.259375	-0.000390625	-0.000390625
-6.30582993229e-09	0.26015625	-0.000390625	-0.000390625
-7.63975549489e-09	0.2609375	-0.000390625	-0.000390625
-5.82076609135e-09	0.26171875	-0.000390625	-0.000390625
-6.54836185277e-09	0.2625	-0.000390625	-0.000390625
-6.669627813e-09	0.26328125	-0.000390625	-0.000390625
-6.0026650317e-09	0.2640625	-0.000390625	-0.000390625
-2.78911708544e-09	0.26484375	-0.000390625	-0.000390625
-1.00650746996e-08	0.265625	-0.000390625	-0.000390625
-4.54747350886e-09	0.26640625	-0.000390625	-0.000390625
-8.60988317678e-09	0.2671875	-0.000390625	-0.000390625
-3.3348139065e-09	0.26796875	-0.000390625	-0.000390625
-8.48861721655e-09	0.26875	-0.000390625	-0.000390625
-8.48861721655e-09	0.26953125	-0.000390625	-0.000390625
-2.60721814508e-09	0.2703125	-0.000390625	-0.000390625
-3.45607986674e-09	0.27109375	-0.000390625	-0.000390625
-4.85063840946e-09	0.271875	-0.000390625	-0.000390625
-3.03164900591e-09	0.27265625	-0.000390625	-0.000390625
-5.82076609135e-09	0.2734375	-0.000390625	-0.000390625
-6.18456397206e-09	0.27421875	-0.000390625	-0.000390625
-3.57734582697e-09	0.275	-0.000390625	-0.000390625
-2.18278728426e-09	0.27578125	-0.000390625	-0.000390625
-1.11564683417e-08	0.2765625	-0.000390625	-0.000390625
-3.63797880709e-09	0.27734375	-0.000390625	-0.000390625
-1.21265960236e-09	0.278125	-0.000390625	-0.000390625
-4.85063840946e-09	0.27890625	-0.000390625	-0.000390625
-4.60810648898e-09	0.2796875	-0.000390625	-0.000390625
-7.03342569371e-09	0.28046875	-0.000390625	-0.000390625
-7.15469165395e-09	0.28125	-0.000390625	-0.000390625
-2.18278728426e-09	0.28203125	-0.000390625	-0.000390625
-3.3348139065e-09	0.2828125	-0.000390625	-0.000390625
-5.21443629016e-09	0.28359375	-0.000390625	-0.000390625
4.85063840946e-10	0.284375	-0.000390625	-0.000390625
-2.78911708544e-09	0.28515625	-0.000390625	-0.000390625
-7.39722357442e-09	0.2859375	-0.000390625	-0.000390625
-4.12304264804e-09	0.28671875	-0.000390625	-0.000390625
-1.21265960236e-09	0.2875	-0.000390625	-0.000390625
-6.60899483288e-09	0.28828125	-0.000390625	-0.000390625
-5.63886715099e-09	0.2890625	-0.000390625	-0.000390625
-3.57734582697e-09	0.28984375	-0.000390625	-0.000390625
-4.48684052875e-09	0.290625	-0.000390625	-0.000390625
-1.75835642343e-09	0.29140625	-0.000390625	-0.000390625
-7.15469165395e-09	0.2921875	-0.000390625	-0.000390625
-8.18545231596e-09	0.29296875	-0.000390625	-0.000390625
-2.42531920473e-10	0.29375	-0.000390625	-0.000390625
-2.6678511252e-09	0.29453125	-0.000390625	-0.000390625
-2.48595218485e-09	0.2953125	-0.000390625	-0.000390625
-3.03164900591e-09	0.29609375	-0.000390625	-0.000390625
2.6678511252e-09	0.296875	-0.000390625	-0.000390625
-5.45696821064e-10	0.29765625	-0.000390625	-0.000390625
-3.27418092638e-09	0.2984375	-0.000390625	-0.000390625
-2.06152132402e-09	0.29921875	-0.000390625	-0.000390625
-2.30405324449e-09	0.3	-0.000390625	-0.000390625
-2.42531920473e-09	0.30078125	-0.000390625	-0.000390625
-6.91215973347e-09	0.3015625	-0.000390625	-0.000390625
3.27418092638e-09	0.30234375	-0.000390625	-0.000390625
-1.57645748307e-09	0.303125	-0.000390625	-0.000390625
-1.09139364213e-09	0.30390625	-0.000390625	-0.000390625
-2.6678511252e-09	0.3046875	-0.000390625	-0.000390625
-5.94203205158e-09	0.30546875	-0.000390625	-0.000390625
-1.45519152284e-09	0.30625	-0.000390625	-0.000390625
-1.81898940355e-09	0.30703125	-0.000390625	-0.000390625
2.97101602579e-09	0.3078125	-0.000390625	-0.000390625
-3.21354794626e-09	0.30859375	-0.000390625	-0.000390625
3.27418092638e-09	0.309375	-0.000390625	-0.000390625
-5.27506927028e-09	0.31015625	-0.000390625	-0.000390625
-1.21265960236e-10	0.3109375	-0.000390625	-0.000390625
-7.88228741537e-10	0.31171875	-0.000390625	-0.000390625
-3.27418092638e-09	0.3125	-0.000390625	-0.000390625
-1.45519152284e-09	0.31328125	-0.000390625	-0.000390625
-1.03076066201e-09	0.3140625	-0.000390625	-0.000390625
9.70127681891e-10	0.31484375	-0.000390625	-0.000390625
-1.51582450295e-09	0.315625	-0.000390625	-0.000390625
-2.78911708544e-09	0.31640625	-0.000390625	-0.000390625
-4.48684052875e-09	0.3171875	-0.000390625	-0.000390625
-4.54747350886e-09	0.31796875	-0.000390625	-0.000390625
5.45696821064e-10	0.31875	-0.000390625	-0.000390625
-1.09139364213e-09	0.31953125	-0.000390625	-0.000390625
2.54658516496e-09	0.3203125	-0.000390625	-0.000390625
-2.36468622461e-09	0.32109375	-0.000390625	-0.000390625
7.88228741537e-10	0.321875	-0.000390625	-0.000390625
4.85063840946e-10	0.32265625	-0.000390625	-0.000390625
-1.03076066201e-09	0.3234375	-0.000390625	-0.000390625
-4.18367562816e-09	0.32421875	-0.000390625	-0.000390625
-2.6678511252e-09	0.325	-0.000390625	-0.000390625
-1.09139364213e-09	0.32578125	-0.000390625	-0.000390625
-1.57645748307e-09	0.3265625	-0.000390625	-0.000390625
3.63797880709e-10	0.32734375	-0.000390625	-0.000390625
-4.18367562816e-09	0.328125	-0.000390625	-0.000390625
1.15202662225e-09	0.32890625	-0.000390625	-0.000390625
-5.3357022504e-09	0.3296875	-0.000390625	-0.000390625
-5.57823417087e-09	0.33046875	-0.000390625	-0.000390625
4.72937244922e-09	0.33125	-0.000390625	-0.000390625
-1.09139364213e-09	0.33203125	-0.000390625	-0.000390625
-9.70127681891e-10	0.3328125	-0.000390625	-0.000390625
-2.54658516496e-09	0.33359375	-0.000390625	-0.000390625
-6.06329801182e-10	0.334375	-0.000390625	-0.000390625
-6.06329801182e-11	0.33515625	-0.000390625	-0.000390625
-5.94203205158e-09	0.3359375	-0.000390625	-0.000390625
-2.06152132402e-09	0.33671875	-0.000390625	-0.000390625
-2.54658516496e-09	0.3375	-0.000390625	-0.000390625
-5.63886715099e-09	0.33828125	-0.000390625	-0.000390625
1.21265960236e-09	0.3390625	-0.000390625	-0.000390625
-2.30405324449e-09	0.33984375	-0.000390625	-0.000390625
-5.15380331005e-09	0.340625	-0.000390625	-0.000390625
-8.48861721655e-10	0.34140625	-0.000390625	-0.000390625
-5.3357022504e-09	0.3421875	-0.000390625	-0.000390625
-1.69772344331e-09	0.34296875	-0.000390625	-0.000390625
-3.88051072756e-09	0.34375	-0.000390625	-0.000390625
2.0008883439e-09	0.34453125	-0.000390625	-0.000390625
1.21265960236e-09	0.3453125	-0.000390625	-0.000390625
-1.39455854272e-09	0.34609375	-0.000390625	-0.000390625
-1.27329258248e-09	0.346875	-0.000390625	-0.000390625
8.48861721655e-10	0.34765625	-0.000390625	-0.000390625
-5.45696821064e-09	0.3484375	-0.000390625	-0.000390625
2.42531920473e-09	0.34921875	-0.000390625	-0.000390625
9.70127681891e-10	0.35	-0.000390625	-0.000390625
-3.15291496615e-09	0.35078125	-0.000390625	-0.000390625
9.70127681891e-10	0.3515625	-0.000390625	-0.000390625
-1.03076066201e-09	0.35234375	-0.000390625	-0.000390625
-2.06152132402e-09	0.353125	-0.000390625	-0.000390625
-1.21265960236e-09	0.35390625	-0.000390625	-0.000390625
-2.42531920473e-09	0.3546875	-0.000390625	-0.000390625
-5.21443629016e-09	0.35546875	-0.000390625	-0.000390625
2.54658516496e-09	0.35625	-0.000390625	-0.000390625
-1.45519152284e-09	0.35703125	-0.000390625	-0.000390625
-6.06329801182e-10	0.3578125	-0.000390625	-0.000390625
-2.42531920473e-09	0.35859375	-0.000390625	-0.000390625
-5.09317032993e-09	0.359375	-0.000390625	-0.000390625
1.09139364213e-09	0.36015625	-0.000390625	-0.000390625
1.81898940355e-09	0.3609375	-0.000390625	-0.000390625
-5.39633523052e-09	0.36171875	-0.000390625	-0.000390625
