# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 21 2016 at 04:24:59+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py0.0848/manybhmid_2bh_m1m2_0.47656_py0.0848_8x9x13.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 4 4	0	-2 0 0	-2.061664291836e-05
0	0	0 0 0	1 4 4	0	-1.996875 0 0	-2.061664291836e-05
0	0	0 0 0	2 4 4	0	-1.99375 0 0	-2.29686669654108e-07
0	0	0 0 0	3 4 4	0	-1.990625 0 0	-2.23217921515619e-07
0	0	0 0 0	4 4 4	0	-1.9875 0 0	-2.17277962562745e-07
0	0	0 0 0	5 4 4	0	-1.984375 0 0	-2.10512458991745e-07
0	0	0 0 0	6 4 4	0	-1.98125 0 0	-2.03517102172115e-07
0	0	0 0 0	7 4 4	0	-1.978125 0 0	-1.97304486273392e-07
0	0	0 0 0	8 4 4	0	-1.975 0 0	-1.89687641768011e-07
0	0	0 0 0	9 4 4	0	-1.971875 0 0	-1.82572875942911e-07
0	0	0 0 0	10 4 4	0	-1.96875 0 0	-1.75548386409895e-07
0	0	0 0 0	11 4 4	0	-1.965625 0 0	-1.67420327494084e-07
0	0	0 0 0	12 4 4	0	-1.9625 0 0	-1.59316429139845e-07
0	0	0 0 0	13 4 4	0	-1.959375 0 0	-1.50994662637171e-07
0	0	0 0 0	14 4 4	0	-1.95625 0 0	-1.42393613950095e-07
0	0	0 0 0	15 4 4	0	-1.953125 0 0	-1.33637415427766e-07
0	0	0 0 0	16 4 4	0	-1.95 0 0	-1.27694969424613e-07
0	0	0 0 0	17 4 4	0	-1.946875 0 0	-1.1896489273593e-07
0	0	0 0 0	18 4 4	0	-1.94375 0 0	-1.09825625409492e-07
0	0	0 0 0	19 4 4	0	-1.940625 0 0	-1.01745696749972e-07
0	0	0 0 0	20 4 4	0	-1.9375 0 0	-9.22531360920964e-08
0	0	0 0 0	21 4 4	0	-1.934375 0 0	-8.35399760850102e-08
0	0	0 0 0	22 4 4	0	-1.93125 0 0	-7.49108313143152e-08
0	0	0 0 0	23 4 4	0	-1.928125 0 0	-6.5433950636757e-08
0	0	0 0 0	24 4 4	0	-1.925 0 0	-5.58329883112475e-08
