# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 03 2016 at 06:01:23+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/ONE_BH/1BH_P0.1_NoS/1bh_p0.1_nos/twopunnear_1bh_p0.1_nos_40.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 0 20	0	3 0.4375 0.5	1.49662137718428e-05
0	0	0 0 0	20 1 20	0	3 0.440625 0.5	1.49662137718428e-05
0	0	0 0 0	20 2 20	0	3 0.44375 0.5	-1.61636537970378e-09
0	0	0 0 0	20 3 20	0	3 0.446875 0.5	-1.5221548597033e-09
0	0	0 0 0	20 4 20	0	3 0.45 0.5	-1.54358254856376e-09
0	0	0 0 0	20 5 20	0	3 0.453125 0.5	-1.54328983463124e-09
0	0	0 0 0	20 6 20	0	3 0.45625 0.5	-1.53967531023422e-09
0	0	0 0 0	20 7 20	0	3 0.459375 0.5	-1.50927042776505e-09
0	0	0 0 0	20 8 20	0	3 0.4625 0.5	-1.38885068474027e-09
0	0	0 0 0	20 9 20	0	3 0.465625 0.5	-1.48178228820644e-09
0	0	0 0 0	20 10 20	0	3 0.46875 0.5	-1.38239519012701e-09
0	0	0 0 0	20 11 20	0	3 0.471875 0.5	-1.39096057041139e-09
0	0	0 0 0	20 12 20	0	3 0.475 0.5	-1.30633774861355e-09
0	0	0 0 0	20 13 20	0	3 0.478125 0.5	-1.4398622016909e-09
0	0	0 0 0	20 14 20	0	3 0.48125 0.5	-1.27823169982096e-09
0	0	0 0 0	20 15 20	0	3 0.484375 0.5	-1.34768180271613e-09
0	0	0 0 0	20 16 20	0	3 0.4875 0.5	-1.33236727632214e-09
0	0	0 0 0	20 17 20	0	3 0.490625 0.5	-1.27890414399054e-09
0	0	0 0 0	20 18 20	0	3 0.49375 0.5	-1.22068436524754e-09
0	0	0 0 0	20 19 20	0	3 0.496875 0.5	-1.27012470761126e-09
0	0	0 0 0	20 20 20	0	3 0.5 0.5	-1.23491091929152e-09
0	0	0 0 0	20 21 20	0	3 0.503125 0.5	-1.25651226850023e-09
0	0	0 0 0	20 22 20	0	3 0.50625 0.5	-1.2153082411411e-09
0	0	0 0 0	20 23 20	0	3 0.509375 0.5	-1.19011025180257e-09
0	0	0 0 0	20 24 20	0	3 0.5125 0.5	-1.23713533156915e-09
0	0	0 0 0	20 25 20	0	3 0.515625 0.5	-1.134536516573e-09
0	0	0 0 0	20 26 20	0	3 0.51875 0.5	-1.18879239075333e-09
0	0	0 0 0	20 27 20	0	3 0.521875 0.5	-1.18484973118645e-09
0	0	0 0 0	20 28 20	0	3 0.525 0.5	-9.73422118491453e-10
0	0	0 0 0	20 29 20	0	3 0.528125 0.5	-1.15559157894325e-09
0	0	0 0 0	20 30 20	0	3 0.53125 0.5	-9.17909867201566e-10
0	0	0 0 0	20 31 20	0	3 0.534375 0.5	-1.17771874294948e-09
0	0	0 0 0	20 32 20	0	3 0.5375 0.5	-1.00186029535366e-09
0	0	0 0 0	20 33 20	0	3 0.540625 0.5	-1.04032908229321e-09
0	0	0 0 0	20 34 20	0	3 0.54375 0.5	-1.07379338377283e-09
0	0	0 0 0	20 35 20	0	3 0.546875 0.5	-1.00394204367448e-09
0	0	0 0 0	20 36 20	0	3 0.55 0.5	-9.93532132162033e-10
0	0	0 0 0	20 37 20	0	3 0.553125 0.5	-9.90453969599951e-10
0	0	0 0 0	20 38 20	0	3 0.55625 0.5	-9.21687554267725e-10
0	0	0 0 0	20 39 20	0	3 0.559375 0.5	9.87180653188617e-06
0	0	0 0 0	20 40 20	0	3 0.5625 0.5	9.87180653188617e-06


