# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jun 28 2016 at 22:00:06+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/One_BH/manybhmid_One_BH_32x33x41.par"
#
# ADMCONSTRAINTS::MOMENTUM z (admconstraints-momentum)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
0	0	0 0 0	640 4 0	0	0 0 -0.0125	1.64928520059865e-12 -5.71913617223967e-09 5.61442583190633e-09
0	0	0 0 0	640 4 1	0	0 0 -0.009375	1.64928520059865e-12 -5.71913617223967e-09 5.61442583190633e-09
0	0	0 0 0	640 4 2	0	0 0 -0.00625	1.37666570851347e-16 3.89206895878846e-15 -3.81639164714898e-15
0	0	0 0 0	640 4 3	0	0 0 -0.003125	4.99275100429575e-17 3.91429510332442e-15 -3.78267295958468e-15
0	0	0 0 0	640 4 4	0	0 0 0	0 3.86387970230384e-15 -3.86387970230384e-15
0	0	0 0 0	640 4 5	0	0 0 0.003125	1.2414114874959e-17 3.90681410833427e-15 -3.96687890868996e-15
0	0	0 0 0	640 4 6	0	0 0 0.00625	-1.16551733542192e-16 3.814223242804e-15 -3.9265465878735e-15
0	0	0 0 0	640 4 7	0	0 0 0.009375	-1.57463389658004e-12 -5.58370417350768e-09 5.68987419203096e-09
0	0	0 0 0	640 4 8	0	0 0 0.0125	-1.57463389658004e-12 -5.58370417350768e-09 5.68987419203096e-09


# iteration 1   time 0.00078125
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
1	0	0 0 0	640 4 0	0.00078125	0 0 -0.0125	1.64928520059865e-12 -5.7191361713723e-09 5.61442583190633e-09
1	0	0 0 0	640 4 1	0.00078125	0 0 -0.009375	1.64928520059865e-12 -5.7191361713723e-09 5.61442583190633e-09
1	0	0 0 0	640 4 2	0.00078125	0 0 -0.00625	-nan -nan -nan
1	0	0 0 0	640 4 3	0.00078125	0 0 -0.003125	-nan -nan -nan
1	0	0 0 0	640 4 4	0.00078125	0 0 0	-nan -nan -nan
1	0	0 0 0	640 4 5	0.00078125	0 0 0.003125	-nan -nan -nan
1	0	0 0 0	640 4 6	0.00078125	0 0 0.00625	-nan -nan -nan
1	0	0 0 0	640 4 7	0.00078125	0 0 0.009375	-1.57463389658004e-12 -5.58370417264031e-09 5.6898741911636e-09
1	0	0 0 0	640 4 8	0.00078125	0 0 0.0125	-1.57463389658004e-12 -5.58370417264031e-09 5.6898741911636e-09


# iteration 2   time 0.0015625
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
2	0	0 0 0	640 4 0	0.0015625	0 0 -0.0125	1.64928520059865e-12 -5.71913617093862e-09 5.61442583190633e-09
2	0	0 0 0	640 4 1	0.0015625	0 0 -0.009375	1.64928520059865e-12 -5.71913617093862e-09 5.61442583190633e-09
2	0	0 0 0	640 4 2	0.0015625	0 0 -0.00625	-nan -nan -nan
2	0	0 0 0	640 4 3	0.0015625	0 0 -0.003125	-nan -nan -nan
2	0	0 0 0	640 4 4	0.0015625	0 0 0	-nan -nan -nan
