 1.0362263740119981303 0.0012127722965252249 -6.5000000000000000000 9.5000000000000000000 7.5000000000000000000 -0.0000002107467990204	 1.0362263740119979083 0.0012127722965252163 -6.5000000000000000000 9.5000000000000000000 7.5000000000000000000 -0.0000002107467990204
 1.0346748416345241672 0.0011617082440353221 -6.5000000000000000000 9.5000000000000000000 8.5000000000000000000 -0.0000001502474158979	 1.0346748416345241672 0.0011617082440353135 -6.5000000000000000000 9.5000000000000000000 8.5000000000000000000 -0.0000001502474158979
 1.0331594832427413166 0.0011117915933910151 -6.5000000000000000000 9.5000000000000000000 9.5000000000000000000 -0.0000001066807195754	 1.0331594832427413166 0.0011117915933910069 -6.5000000000000000000 9.5000000000000000000 9.5000000000000000000 -0.0000001066807195754
 1.0341681249678558174 0.0011669432544348913 -5.5000000000000000000 -9.5000000000000000000 -9.5000000000000000000 -0.0000001191731104582	 1.0341681249678555954 0.0011669432544348852 -5.5000000000000000000 -9.5000000000000000000 -9.5000000000000000000 -0.0000001191731104582
 1.0358435383422333054 0.0012252309114452618 -5.5000000000000000000 -9.5000000000000000000 -8.5000000000000000000 -0.0000001711647433460	 1.0358435383422330833 0.0012252309114452560 -5.5000000000000000000 -9.5000000000000000000 -8.5000000000000000000 -0.0000001711647433460
 1.0375791047860725147 0.0012858239361258315 -5.5000000000000000000 -9.5000000000000000000 -7.5000000000000000000 -0.0000002454623873122	 1.0375791047860722927 0.0012858239361258250 -5.5000000000000000000 -9.5000000000000000000 -7.5000000000000000000 -0.0000002454623873122
 1.0393462673068145641 0.0013477637862708729 -5.5000000000000000000 -9.5000000000000000000 -6.5000000000000000000 -0.0000003493915324159	 1.0393462673068145641 0.0013477637862708666 -5.5000000000000000000 -9.5000000000000000000 -6.5000000000000000000 -0.0000003493915324159
 1.0411013437575522556 0.0014095463736661003 -5.5000000000000000000 -9.5000000000000000000 -5.5000000000000000000 -0.0000004897099985226	 1.0411013437575524776 0.0014095463736660953 -5.5000000000000000000 -9.5000000000000000000 -5.5000000000000000000 -0.0000004897099985226
 1.0427823702161482800 0.0014689929005794605 -5.5000000000000000000 -9.5000000000000000000 -4.5000000000000000000 -0.0000006688619306480	 1.0427823702161485020 0.0014689929005794547 -5.5000000000000000000 -9.5000000000000000000 -4.5000000000000000000 -0.0000006688619306480
 1.0443082252241009389 0.0015231975172388433 -5.5000000000000000000 -9.5000000000000000000 -3.5000000000000000000 -0.0000008783620364119	 1.0443082252241009389 0.0015231975172388373 -5.5000000000000000000 -9.5000000000000000000 -3.5000000000000000000 -0.0000008783620364119
 1.0455826585475418433 0.0015686552669156829 -5.5000000000000000000 -9.5000000000000000000 -2.5000000000000000000 -0.0000010896093222335	 1.0455826585475420654 0.0015686552669156775 -5.5000000000000000000 -9.5000000000000000000 -2.5000000000000000000 -0.0000010896093222335
 1.0465056471576643649 0.0016016765722997660 -5.5000000000000000000 -9.5000000000000000000 -1.5000000000000000000 -0.0000012536280616380	 1.0465056471576645869 0.0016016765722997599 -5.5000000000000000000 -9.5000000000000000000 -1.5000000000000000000 -0.0000012536280616380
 1.0469919619833050195 0.0016191014498954026 -5.5000000000000000000 -9.5000000000000000000 -0.5000000000000000000 -0.0000013271851479627	 1.0469919619833050195 0.0016191014498953956 -5.5000000000000000000 -9.5000000000000000000 -0.5000000000000000000 -0.0000013271851479627
 1.0469919619833050195 0.0016191014498954026 -5.5000000000000000000 -9.5000000000000000000 0.5000000000000000000 -0.0000013271851479627	 1.0469919619833050195 0.0016191014498953956 -5.5000000000000000000 -9.5000000000000000000 0.5000000000000000000 -0.0000013271851479627
 1.0465056471576643649 0.0016016765722997660 -5.5000000000000000000 -9.5000000000000000000 1.5000000000000000000 -0.0000012536280616380	 1.0465056471576645869 0.0016016765722997599 -5.5000000000000000000 -9.5000000000000000000 1.5000000000000000000 -0.0000012536280616380
 1.0455826585475418433 0.0015686552669156829 -5.5000000000000000000 -9.5000000000000000000 2.5000000000000000000 -0.0000010896093222335	 1.0455826585475420654 0.0015686552669156775 -5.5000000000000000000 -9.5000000000000000000 2.5000000000000000000 -0.0000010896093222335
 1.0443082252241009389 0.0015231975172388433 -5.5000000000000000000 -9.5000000000000000000 3.5000000000000000000 -0.0000008783620364119	 1.0443082252241009389 0.0015231975172388373 -5.5000000000000000000 -9.5000000000000000000 3.5000000000000000000 -0.0000008783620364119
 1.0427823702161482800 0.0014689929005794605 -5.5000000000000000000 -9.5000000000000000000 4.5000000000000000000 -0.0000006688619306480	 1.0427823702161485020 0.0014689929005794547 -5.5000000000000000000 -9.5000000000000000000 4.5000000000000000000 -0.0000006688619306480
 1.0411013437575522556 0.0014095463736661003 -5.5000000000000000000 -9.5000000000000000000 5.5000000000000000000 -0.0000004897099985226	 1.0411013437575524776 0.0014095463736660953 -5.5000000000000000000 -9.5000000000000000000 5.5000000000000000000 -0.0000004897099985226
 1.0393462673068145641 0.0013477637862708729 -5.5000000000000000000 -9.5000000000000000000 6.5000000000000000000 -0.0000003493915324159	 1.0393462673068145641 0.0013477637862708666 -5.5000000000000000000 -9.5000000000000000000 6.5000000000000000000 -0.0000003493915324159
 1.0375791047860725147 0.0012858239361258315 -5.5000000000000000000 -9.5000000000000000000 7.5000000000000000000 -0.0000002454623873122	 1.0375791047860722927 0.0012858239361258250 -5.5000000000000000000 -9.5000000000000000000 7.5000000000000000000 -0.0000002454623873122
 1.0358435383422333054 0.0012252309114452618 -5.5000000000000000000 -9.5000000000000000000 8.5000000000000000000 -0.0000001711647433460	 1.0358435383422330833 0.0012252309114452560 -5.5000000000000000000 -9.5000000000000000000 8.5000000000000000000 -0.0000001711647433460
 1.0341681249678558174 0.0011669432544348915 -5.5000000000000000000 -9.5000000000000000000 9.5000000000000000000 -0.0000001191731104582	 1.0341681249678555954 0.0011669432544348852 -5.5000000000000000000 -9.5000000000000000000 9.5000000000000000000 -0.0000001191731104582
 1.0356102340659356642 0.0012152684088770601 -5.5000000000000000000 -8.5000000000000000000 -9.5000000000000000000 -0.0000001435194737573	 1.0356102340659356642 0.0012152684088770542 -5.5000000000000000000 -8.5000000000000000000 -9.5000000000000000000 -0.0000001435194737573
 1.0375142782204724856 0.0012813879094803044 -5.5000000000000000000 -8.5000000000000000000 -8.5000000000000000000 -0.0000002123937648404	 1.0375142782204727077 0.0012813879094802989 -5.5000000000000000000 -8.5000000000000000000 -8.5000000000000000000 -0.0000002123937648404
 1.0395143400939428346 0.0013511048020378054 -5.5000000000000000000 -8.5000000000000000000 -7.5000000000000000000 -0.0000003150556232836	 1.0395143400939428346 0.0013511048020377989 -5.5000000000000000000 -8.5000000000000000000 -7.5000000000000000000 -0.0000003150556232836
 1.0415828488277163455 0.0014235235186357571 -5.5000000000000000000 -8.5000000000000000000 -6.5000000000000000000 -0.0000004655504474798	 1.0415828488277163455 0.0014235235186357514 -5.5000000000000000000 -8.5000000000000000000 -6.5000000000000000000 -0.0000004655504474798
 1.0436728607565604054 0.0014970584680099007 -5.5000000000000000000 -8.5000000000000000000 -5.5000000000000000000 -0.0000006793093209602	 1.0436728607565604054 0.0014970584680098942 -5.5000000000000000000 -8.5000000000000000000 -5.5000000000000000000 -0.0000006793093209602
 1.0457119063240303269 0.0015691902897312024 -5.5000000000000000000 -8.5000000000000000000 -4.5000000000000000000 -0.0000009669282941958	 1.0457119063240301049 0.0015691902897311972 -5.5000000000000000000 -8.5000000000000000000 -4.5000000000000000000 -0.0000009669282941958
 1.0475978775807737176 0.0016362809898686544 -5.5000000000000000000 -8.5000000000000000000 -3.5000000000000000000 -0.0000013217890951758	 1.0475978775807737176 0.0016362809898686475 -5.5000000000000000000 -8.5000000000000000000 -3.5000000000000000000 -0.0000013217890951758
 1.0492014207434912088 0.0016936194268847467 -5.5000000000000000000 -8.5000000000000000000 -2.5000000000000000000 -0.0000016937727620167	 1.0492014207434912088 0.0016936194268847410 -5.5000000000000000000 -8.5000000000000000000 -2.5000000000000000000 -0.0000016937727620167
 1.0503802717025823021 0.0017359293119811863 -5.5000000000000000000 -8.5000000000000000000 -1.5000000000000000000 -0.0000019647081354221	 1.0503802717025823021 0.0017359293119811798 -5.5000000000000000000 -8.5000000000000000000 -1.5000000000000000000 -0.0000019647081354221
 1.0510076717187757378 0.0017584744547024921 -5.5000000000000000000 -8.5000000000000000000 -0.5000000000000000000 -0.0000019885995649517	 1.0510076717187759598 0.0017584744547024863 -5.5000000000000000000 -8.5000000000000000000 -0.5000000000000000000 -0.0000019885995649517
 1.0510076717187757378 0.0017584744547024921 -5.5000000000000000000 -8.5000000000000000000 0.5000000000000000000 -0.0000019885995649517	 1.0510076717187759598 0.0017584744547024863 -5.5000000000000000000 -8.5000000000000000000 0.5000000000000000000 -0.0000019885995649517
 1.0503802717025823021 0.0017359293119811863 -5.5000000000000000000 -8.5000000000000000000 1.5000000000000000000 -0.0000019647081354221	 1.0503802717025823021 0.0017359293119811798 -5.5000000000000000000 -8.5000000000000000000 1.5000000000000000000 -0.0000019647081354221
 1.0492014207434912088 0.0016936194268847467 -5.5000000000000000000 -8.5000000000000000000 2.5000000000000000000 -0.0000016937727620167	 1.0492014207434912088 0.0016936194268847410 -5.5000000000000000000 -8.5000000000000000000 2.5000000000000000000 -0.0000016937727620167
 1.0475978775807737176 0.0016362809898686544 -5.5000000000000000000 -8.5000000000000000000 3.5000000000000000000 -0.0000013217890951758	 1.0475978775807737176 0.0016362809898686475 -5.5000000000000000000 -8.5000000000000000000 3.5000000000000000000 -0.0000013217890951758
 1.0457119063240303269 0.0015691902897312024 -5.5000000000000000000 -8.5000000000000000000 4.5000000000000000000 -0.0000009669282941958	 1.0457119063240301049 0.0015691902897311972 -5.5000000000000000000 -8.5000000000000000000 4.5000000000000000000 -0.0000009669282941958
 1.0436728607565604054 0.0014970584680099007 -5.5000000000000000000 -8.5000000000000000000 5.5000000000000000000 -0.0000006793093209602	 1.0436728607565604054 0.0014970584680098942 -5.5000000000000000000 -8.5000000000000000000 5.5000000000000000000 -0.0000006793093209602
 1.0415828488277163455 0.0014235235186357571 -5.5000000000000000000 -8.5000000000000000000 6.5000000000000000000 -0.0000004655504474798	 1.0415828488277163455 0.0014235235186357514 -5.5000000000000000000 -8.5000000000000000000 6.5000000000000000000 -0.0000004655504474798
 1.0395143400939428346 0.0013511048020378054 -5.5000000000000000000 -8.5000000000000000000 7.5000000000000000000 -0.0000003150556232836	 1.0395143400939428346 0.0013511048020377989 -5.5000000000000000000 -8.5000000000000000000 7.5000000000000000000 -0.0000003150556232836
 1.0375142782204724856 0.0012813879094803044 -5.5000000000000000000 -8.5000000000000000000 8.5000000000000000000 -0.0000002123937648404	 1.0375142782204727077 0.0012813879094802989 -5.5000000000000000000 -8.5000000000000000000 8.5000000000000000000 -0.0000002123937648404
 1.0356102340659356642 0.0012152684088770601 -5.5000000000000000000 -8.5000000000000000000 9.5000000000000000000 -0.0000001435194737573	 1.0356102340659356642 0.0012152684088770542 -5.5000000000000000000 -8.5000000000000000000 9.5000000000000000000 -0.0000001435194737573
 1.0370334149143201063 0.0012626420658355430 -5.5000000000000000000 -7.5000000000000000000 -9.5000000000000000000 -0.0000001685511362034	 1.0370334149143198843 0.0012626420658355369 -5.5000000000000000000 -7.5000000000000000000 -9.5000000000000000000 -0.0000001685511362034
 1.0391801270665064205 0.0013370089344284103 -5.5000000000000000000 -7.5000000000000000000 -8.5000000000000000000 -0.0000002567136790861	 1.0391801270665064205 0.0013370089344284042 -5.5000000000000000000 -7.5000000000000000000 -8.5000000000000000000 -0.0000002567136790861
 1.0414664111610540953 0.0014165269590260790 -5.5000000000000000000 -7.5000000000000000000 -7.5000000000000000000 -0.0000003936177887795	 1.0414664111610540953 0.0014165269590260729 -5.5000000000000000000 -7.5000000000000000000 -7.5000000000000000000 -0.0000003936177887795
 1.0438684402010069974 0.0015004694642018830 -5.5000000000000000000 -7.5000000000000000000 -6.5000000000000000000 -0.0000006038442132173	 1.0438684402010067753 0.0015004694642018770 -5.5000000000000000000 -7.5000000000000000000 -6.5000000000000000000 -0.0000006038442132173
 1.0463388559608535200 0.0015872866242190964 -5.5000000000000000000 -7.5000000000000000000 -5.5000000000000000000 -0.0000009183682691152	 1.0463388559608535200 0.0015872866242190920 -5.5000000000000000000 -7.5000000000000000000 -5.5000000000000000000 -0.0000009183682691152
 1.0487964498133159896 0.0016742064663450829 -5.5000000000000000000 -7.5000000000000000000 -4.5000000000000000000 -0.0000013631223630344	 1.0487964498133157676 0.0016742064663450764 -5.5000000000000000000 -7.5000000000000000000 -4.5000000000000000000 -0.0000013631223630344
 1.0511165874244612350 0.0017568329967054539 -5.5000000000000000000 -7.5000000000000000000 -3.5000000000000000000 -0.0000019519840758746	 1.0511165874244612350 0.0017568329967054480 -5.5000000000000000000 -7.5000000000000000000 -3.5000000000000000000 -0.0000019519840758746
 1.0531291235394777406 0.0018289891550245575 -5.5000000000000000000 -7.5000000000000000000 -2.5000000000000000000 -0.0000025977012330297	 1.0531291235394777406 0.0018289891550245527 -5.5000000000000000000 -7.5000000000000000000 -2.5000000000000000000 -0.0000025977012330297
 1.0546344055842364895 0.0018832468954589274 -5.5000000000000000000 -7.5000000000000000000 -1.5000000000000000000 -0.0000030927561825368	 1.0546344055842362675 0.0018832468954589217 -5.5000000000000000000 -7.5000000000000000000 -1.5000000000000000000 -0.0000030927561825368
 1.0554450821011187589 0.0019125178849506933 -5.5000000000000000000 -7.5000000000000000000 -0.5000000000000000000 -0.0000029927384696686	 1.0554450821011187589 0.0019125178849506875 -5.5000000000000000000 -7.5000000000000000000 -0.5000000000000000000 -0.0000029927384696686
 1.0554450821011187589 0.0019125178849506933 -5.5000000000000000000 -7.5000000000000000000 0.5000000000000000000 -0.0000029927384696686	 1.0554450821011187589 0.0019125178849506875 -5.5000000000000000000 -7.5000000000000000000 0.5000000000000000000 -0.0000029927384696686
 1.0546344055842364895 0.0018832468954589274 -5.5000000000000000000 -7.5000000000000000000 1.5000000000000000000 -0.0000030927561825368	 1.0546344055842362675 0.0018832468954589217 -5.5000000000000000000 -7.5000000000000000000 1.5000000000000000000 -0.0000030927561825368
 1.0531291235394777406 0.0018289891550245575 -5.5000000000000000000 -7.5000000000000000000 2.5000000000000000000 -0.0000025977012330297	 1.0531291235394777406 0.0018289891550245527 -5.5000000000000000000 -7.5000000000000000000 2.5000000000000000000 -0.0000025977012330297
 1.0511165874244612350 0.0017568329967054539 -5.5000000000000000000 -7.5000000000000000000 3.5000000000000000000 -0.0000019519840758746	 1.0511165874244612350 0.0017568329967054480 -5.5000000000000000000 -7.5000000000000000000 3.5000000000000000000 -0.0000019519840758746
 1.0487964498133159896 0.0016742064663450829 -5.5000000000000000000 -7.5000000000000000000 4.5000000000000000000 -0.0000013631223630344	 1.0487964498133157676 0.0016742064663450764 -5.5000000000000000000 -7.5000000000000000000 4.5000000000000000000 -0.0000013631223630344
 1.0463388559608535200 0.0015872866242190964 -5.5000000000000000000 -7.5000000000000000000 5.5000000000000000000 -0.0000009183682691152	 1.0463388559608535200 0.0015872866242190920 -5.5000000000000000000 -7.5000000000000000000 5.5000000000000000000 -0.0000009183682691152
 1.0438684402010069974 0.0015004694642018830 -5.5000000000000000000 -7.5000000000000000000 6.5000000000000000000 -0.0000006038442132173	 1.0438684402010067753 0.0015004694642018770 -5.5000000000000000000 -7.5000000000000000000 6.5000000000000000000 -0.0000006038442132173
 1.0414664111610540953 0.0014165269590260790 -5.5000000000000000000 -7.5000000000000000000 7.5000000000000000000 -0.0000003936177887795	 1.0414664111610540953 0.0014165269590260729 -5.5000000000000000000 -7.5000000000000000000 7.5000000000000000000 -0.0000003936177887795
 1.0391801270665064205 0.0013370089344284103 -5.5000000000000000000 -7.5000000000000000000 8.5000000000000000000 -0.0000002567136790861	 1.0391801270665064205 0.0013370089344284042 -5.5000000000000000000 -7.5000000000000000000 8.5000000000000000000 -0.0000002567136790861
 1.0370334149143201063 0.0012626420658355430 -5.5000000000000000000 -7.5000000000000000000 9.5000000000000000000 -0.0000001685511362034	 1.0370334149143198843 0.0012626420658355369 -5.5000000000000000000 -7.5000000000000000000 9.5000000000000000000 -0.0000001685511362034
 1.0384023656549370429 0.0013078249084923230 -5.5000000000000000000 -6.5000000000000000000 -9.5000000000000000000 -0.0000001920850261599	 1.0384023656549370429 0.0013078249084923165 -5.5000000000000000000 -6.5000000000000000000 -9.5000000000000000000 -0.0000001920850261599
 1.0407973463805391123 0.0013905413139946058 -5.5000000000000000000 -6.5000000000000000000 -8.5000000000000000000 -0.0000003002829054511	 1.0407973463805391123 0.0013905413139945998 -5.5000000000000000000 -6.5000000000000000000 -8.5000000000000000000 -0.0000003002829054511
 1.0433813709717731921 0.0014801516641757776 -5.5000000000000000000 -6.5000000000000000000 -7.5000000000000000000 -0.0000004747702971540	 1.0433813709717731921 0.0014801516641757707 -5.5000000000000000000 -6.5000000000000000000 -7.5000000000000000000 -0.0000004747702971540
 1.0461372513663589334 0.0015762060733121512 -5.5000000000000000000 -6.5000000000000000000 -6.5000000000000000000 -0.0000007547246635034	 1.0461372513663589334 0.0015762060733121449 -5.5000000000000000000 -6.5000000000000000000 -6.5000000000000000000 -0.0000007547246635034
 1.0490207988610589229 0.0016773334403978363 -5.5000000000000000000 -6.5000000000000000000 -5.5000000000000000000 -0.0000011954709430407	 1.0490207988610589229 0.0016773334403978296 -5.5000000000000000000 -6.5000000000000000000 -5.5000000000000000000 -0.0000011954709430407
 1.0519454711219804466 0.0017806612684939517 -5.5000000000000000000 -6.5000000000000000000 -4.5000000000000000000 -0.0000018572306635221	 1.0519454711219804466 0.0017806612684939452 -5.5000000000000000000 -6.5000000000000000000 -4.5000000000000000000 -0.0000018572306635221
 1.0547649950938204899 0.0018811121164740994 -5.5000000000000000000 -6.5000000000000000000 -3.5000000000000000000 -0.0000027816083114051	 1.0547649950938204899 0.0018811121164740937 -5.5000000000000000000 -6.5000000000000000000 -3.5000000000000000000 -0.0000027816083114051
 1.0572628285040857055 0.0019708854295541331 -5.5000000000000000000 -6.5000000000000000000 -2.5000000000000000000 -0.0000038981794086413	 1.0572628285040857055 0.0019708854295541274 -5.5000000000000000000 -6.5000000000000000000 -2.5000000000000000000 -0.0000038981794086413
 1.0591664687000477141 0.0020398501910959795 -5.5000000000000000000 -6.5000000000000000000 -1.5000000000000000000 -0.0000049660134835906	 1.0591664687000474920 0.0020398501910959743 -5.5000000000000000000 -6.5000000000000000000 -1.5000000000000000000 -0.0000049660134835906
 1.0602053676025815498 0.0020776827286385184 -5.5000000000000000000 -6.5000000000000000000 -0.5000000000000000000 -0.0000053441570019921	 1.0602053676025817719 0.0020776827286385149 -5.5000000000000000000 -6.5000000000000000000 -0.5000000000000000000 -0.0000053441570019921
 1.0602053676025815498 0.0020776827286385184 -5.5000000000000000000 -6.5000000000000000000 0.5000000000000000000 -0.0000053441570019921	 1.0602053676025817719 0.0020776827286385149 -5.5000000000000000000 -6.5000000000000000000 0.5000000000000000000 -0.0000053441570019921
 1.0591664687000477141 0.0020398501910959795 -5.5000000000000000000 -6.5000000000000000000 1.5000000000000000000 -0.0000049660134835906	 1.0591664687000474920 0.0020398501910959743 -5.5000000000000000000 -6.5000000000000000000 1.5000000000000000000 -0.0000049660134835906
 1.0572628285040857055 0.0019708854295541331 -5.5000000000000000000 -6.5000000000000000000 2.5000000000000000000 -0.0000038981794086413	 1.0572628285040857055 0.0019708854295541274 -5.5000000000000000000 -6.5000000000000000000 2.5000000000000000000 -0.0000038981794086413
 1.0547649950938204899 0.0018811121164740994 -5.5000000000000000000 -6.5000000000000000000 3.5000000000000000000 -0.0000027816083114051	 1.0547649950938204899 0.0018811121164740937 -5.5000000000000000000 -6.5000000000000000000 3.5000000000000000000 -0.0000027816083114051
 1.0519454711219804466 0.0017806612684939517 -5.5000000000000000000 -6.5000000000000000000 4.5000000000000000000 -0.0000018572306635221	 1.0519454711219804466 0.0017806612684939452 -5.5000000000000000000 -6.5000000000000000000 4.5000000000000000000 -0.0000018572306635221
 1.0490207988610589229 0.0016773334403978363 -5.5000000000000000000 -6.5000000000000000000 5.5000000000000000000 -0.0000011954709430407	 1.0490207988610589229 0.0016773334403978296 -5.5000000000000000000 -6.5000000000000000000 5.5000000000000000000 -0.0000011954709430407
 1.0461372513663589334 0.0015762060733121512 -5.5000000000000000000 -6.5000000000000000000 6.5000000000000000000 -0.0000007547246635034	 1.0461372513663589334 0.0015762060733121449 -5.5000000000000000000 -6.5000000000000000000 6.5000000000000000000 -0.0000007547246635034
 1.0433813709717731921 0.0014801516641757776 -5.5000000000000000000 -6.5000000000000000000 7.5000000000000000000 -0.0000004747702971540	 1.0433813709717731921 0.0014801516641757707 -5.5000000000000000000 -6.5000000000000000000 7.5000000000000000000 -0.0000004747702971540
 1.0407973463805391123 0.0013905413139946058 -5.5000000000000000000 -6.5000000000000000000 8.5000000000000000000 -0.0000003002829054511	 1.0407973463805391123 0.0013905413139945998 -5.5000000000000000000 -6.5000000000000000000 8.5000000000000000000 -0.0000003002829054511
 1.0384023656549370429 0.0013078249084923230 -5.5000000000000000000 -6.5000000000000000000 9.5000000000000000000 -0.0000001920850261599	 1.0384023656549370429 0.0013078249084923165 -5.5000000000000000000 -6.5000000000000000000 9.5000000000000000000 -0.0000001920850261599
 1.0396771009958278853 0.0013494391867881861 -5.5000000000000000000 -5.5000000000000000000 -9.5000000000000000000 -0.0000002116339134448	 1.0396771009958278853 0.0013494391867881800 -5.5000000000000000000 -5.5000000000000000000 -9.5000000000000000000 -0.0000002116339134448
 1.0423146571173305119 0.0014401993840185928 -5.5000000000000000000 -5.5000000000000000000 -8.5000000000000000000 -0.0000003381002922821	 1.0423146571173302899 0.0014401993840185874 -5.5000000000000000000 -5.5000000000000000000 -8.5000000000000000000 -0.0000003381002922821
 1.0451931184061367119 0.0015396492608903563 -5.5000000000000000000 -5.5000000000000000000 -7.5000000000000000000 -0.0000005487388093289	 1.0451931184061364899 0.0015396492608903503 -5.5000000000000000000 -5.5000000000000000000 -7.5000000000000000000 -0.0000005487388093289
 1.0483039578161086336 0.0016476859902595240 -5.5000000000000000000 -5.5000000000000000000 -6.5000000000000000000 -0.0000009004799766305	 1.0483039578161086336 0.0016476859902595183 -5.5000000000000000000 -5.5000000000000000000 -6.5000000000000000000 -0.0000009004799766305
 1.0516091729735848048 0.0017632321369717694 -5.5000000000000000000 -5.5000000000000000000 -5.5000000000000000000 -0.0000014799374269262	 1.0516091729735848048 0.0017632321369717640 -5.5000000000000000000 -5.5000000000000000000 -5.5000000000000000000 -0.0000014799374269262
 1.0550207275592906608 0.0018834776929171917 -5.5000000000000000000 -5.5000000000000000000 -4.5000000000000000000 -0.0000023962466967867	 1.0550207275592906608 0.0018834776929171852 -5.5000000000000000000 -5.5000000000000000000 -4.5000000000000000000 -0.0000023962466967867
 1.0583739110433607600 0.0020028247113244866 -5.5000000000000000000 -5.5000000000000000000 -3.5000000000000000000 -0.0000037605722372202	 1.0583739110433605379 0.0020028247113244805 -5.5000000000000000000 -5.5000000000000000000 -3.5000000000000000000 -0.0000037605722372202
 1.0614046205825256042 0.0021118634424867077 -5.5000000000000000000 -5.5000000000000000000 -2.5000000000000000000 -0.0000055529740707451	 1.0614046205825256042 0.0021118634424867034 -5.5000000000000000000 -5.5000000000000000000 -2.5000000000000000000 -0.0000055529740707451
 1.0637570725590548282 0.0021973727183163616 -5.5000000000000000000 -5.5000000000000000000 -1.5000000000000000000 -0.0000074762381720133	 1.0637570725590548282 0.0021973727183163556 -5.5000000000000000000 -5.5000000000000000000 -1.5000000000000000000 -0.0000074762381720133
 1.0650579780839679600 0.0022450005080642725 -5.5000000000000000000 -5.5000000000000000000 -0.5000000000000000000 -0.0000086717094350616	 1.0650579780839681820 0.0022450005080642665 -5.5000000000000000000 -5.5000000000000000000 -0.5000000000000000000 -0.0000086717094350616
 1.0650579780839679600 0.0022450005080642725 -5.5000000000000000000 -5.5000000000000000000 0.5000000000000000000 -0.0000086717094350616	 1.0650579780839681820 0.0022450005080642665 -5.5000000000000000000 -5.5000000000000000000 0.5000000000000000000 -0.0000086717094350616
 1.0637570725590548282 0.0021973727183163616 -5.5000000000000000000 -5.5000000000000000000 1.5000000000000000000 -0.0000074762381720133	 1.0637570725590548282 0.0021973727183163556 -5.5000000000000000000 -5.5000000000000000000 1.5000000000000000000 -0.0000074762381720133
 1.0614046205825256042 0.0021118634424867077 -5.5000000000000000000 -5.5000000000000000000 2.5000000000000000000 -0.0000055529740707451	 1.0614046205825256042 0.0021118634424867034 -5.5000000000000000000 -5.5000000000000000000 2.5000000000000000000 -0.0000055529740707451
 1.0583739110433607600 0.0020028247113244866 -5.5000000000000000000 -5.5000000000000000000 3.5000000000000000000 -0.0000037605722372202	 1.0583739110433605379 0.0020028247113244805 -5.5000000000000000000 -5.5000000000000000000 3.5000000000000000000 -0.0000037605722372202
 1.0550207275592906608 0.0018834776929171917 -5.5000000000000000000 -5.5000000000000000000 4.5000000000000000000 -0.0000023962466967867	 1.0550207275592906608 0.0018834776929171852 -5.5000000000000000000 -5.5000000000000000000 4.5000000000000000000 -0.0000023962466967867
 1.0516091729735848048 0.0017632321369717694 -5.5000000000000000000 -5.5000000000000000000 5.5000000000000000000 -0.0000014799374269262	 1.0516091729735848048 0.0017632321369717640 -5.5000000000000000000 -5.5000000000000000000 5.5000000000000000000 -0.0000014799374269262
 1.0483039578161086336 0.0016476859902595240 -5.5000000000000000000 -5.5000000000000000000 6.5000000000000000000 -0.0000009004799766305	 1.0483039578161086336 0.0016476859902595183 -5.5000000000000000000 -5.5000000000000000000 6.5000000000000000000 -0.0000009004799766305
 1.0451931184061367119 0.0015396492608903563 -5.5000000000000000000 -5.5000000000000000000 7.5000000000000000000 -0.0000005487388093289	 1.0451931184061364899 0.0015396492608903503 -5.5000000000000000000 -5.5000000000000000000 7.5000000000000000000 -0.0000005487388093289
 1.0423146571173305119 0.0014401993840185928 -5.5000000000000000000 -5.5000000000000000000 8.5000000000000000000 -0.0000003381002922821	 1.0423146571173302899 0.0014401993840185874 -5.5000000000000000000 -5.5000000000000000000 8.5000000000000000000 -0.0000003381002922821
 1.0396771009958278853 0.0013494391867881861 -5.5000000000000000000 -5.5000000000000000000 9.5000000000000000000 -0.0000002116339134448	 1.0396771009958278853 0.0013494391867881800 -5.5000000000000000000 -5.5000000000000000000 9.5000000000000000000 -0.0000002116339134448
 1.0408158118336030551 0.0013860766734516282 -5.5000000000000000000 -4.5000000000000000000 -9.5000000000000000000 -0.0000002251352017584	 1.0408158118336030551 0.0013860766734516217 -5.5000000000000000000 -4.5000000000000000000 -9.5000000000000000000 -0.0000002251352017584
 1.0436773069172711192 0.0014841206874319263 -5.5000000000000000000 -4.5000000000000000000 -8.5000000000000000000 -0.0000003653780999515	 1.0436773069172711192 0.0014841206874319206 -5.5000000000000000000 -4.5000000000000000000 -8.5000000000000000000 -0.0000003653780999515
 1.0468291167599375058 0.0015925228703024086 -5.5000000000000000000 -4.5000000000000000000 -7.5000000000000000000 -0.0000006046729975149	 1.0468291167599375058 0.0015925228703024025 -5.5000000000000000000 -4.5000000000000000000 -7.5000000000000000000 -0.0000006046729975149
 1.0502714381536071286 0.0017115191036793354 -5.5000000000000000000 -4.5000000000000000000 -6.5000000000000000000 -0.0000010135843873671	 1.0502714381536073507 0.0017115191036793293 -5.5000000000000000000 -4.5000000000000000000 -6.5000000000000000000 -0.0000010135843873671
 1.0539731085801877786 0.0018403412795907263 -5.5000000000000000000 -4.5000000000000000000 -5.5000000000000000000 -0.0000017144906211162	 1.0539731085801877786 0.0018403412795907196 -5.5000000000000000000 -4.5000000000000000000 -5.5000000000000000000 -0.0000017144906211162
