# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 09 2016 at 22:14:34+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Convergence/1bh_p0.1_dx0.0015625_near_convergence_smallergrid/manybhnear_1bh_p0.1_dx0.0015625_near_convergence_smallergrid_24x25x33.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	40 40 0	0	3 0.5 0.4375	4.95966191047713e-06
0	0	0 0 0	40 40 1	0	3 0.5 0.4390625	4.95966191047713e-06
0	0	0 0 0	40 40 2	0	3 0.5 0.440625	7.09340349045601e-11
0	0	0 0 0	40 40 3	0	3 0.5 0.4421875	-1.47780592830212e-10
0	0	0 0 0	40 40 4	0	3 0.5 0.44375	-2.14794157937445e-10
0	0	0 0 0	40 40 5	0	3 0.5 0.4453125	-5.40400995978872e-11
0	0	0 0 0	40 40 6	0	3 0.5 0.446875	-1.24650146975103e-11
0	0	0 0 0	40 40 7	0	3 0.5 0.4484375	-2.29351442351811e-11
0	0	0 0 0	40 40 8	0	3 0.5 0.45	-1.01448460472064e-10
0	0	0 0 0	40 40 9	0	3 0.5 0.4515625	-3.08111391489427e-10
0	0	0 0 0	40 40 10	0	3 0.5 0.453125	1.03731485965979e-10
0	0	0 0 0	40 40 11	0	3 0.5 0.4546875	-4.29696650277537e-10
0	0	0 0 0	40 40 12	0	3 0.5 0.45625	1.97896781915178e-10
0	0	0 0 0	40 40 13	0	3 0.5 0.4578125	-1.4929149821756e-10
0	0	0 0 0	40 40 14	0	3 0.5 0.459375	-2.2695917947747e-10
0	0	0 0 0	40 40 15	0	3 0.5 0.4609375	-3.43826422953379e-11
0	0	0 0 0	40 40 16	0	3 0.5 0.4625	-2.00675260913705e-11
0	0	0 0 0	40 40 17	0	3 0.5 0.4640625	-2.17045215079783e-10
0	0	0 0 0	40 40 18	0	3 0.5 0.465625	1.28708954843897e-10
0	0	0 0 0	40 40 19	0	3 0.5 0.4671875	5.7277601661198e-11
0	0	0 0 0	40 40 20	0	3 0.5 0.46875	-1.90924919971081e-10
0	0	0 0 0	40 40 21	0	3 0.5 0.4703125	-4.79363793614001e-10
0	0	0 0 0	40 40 22	0	3 0.5 0.471875	4.09296994734187e-10
0	0	0 0 0	40 40 23	0	3 0.5 0.4734375	-5.23676595956448e-10
0	0	0 0 0	40 40 24	0	3 0.5 0.475	9.65978308627158e-11
0	0	0 0 0	40 40 25	0	3 0.5 0.4765625	-2.21893867646469e-10
0	0	0 0 0	40 40 26	0	3 0.5 0.478125	-4.31281078829438e-10
0	0	0 0 0	40 40 27	0	3 0.5 0.4796875	-3.68210635592892e-11
0	0	0 0 0	40 40 28	0	3 0.5 0.48125	-1.10588753486716e-10
0	0	0 0 0	40 40 29	0	3 0.5 0.4828125	-5.45125750637566e-10
0	0	0 0 0	40 40 30	0	3 0.5 0.484375	1.39711473347379e-10
0	0	0 0 0	40 40 31	0	3 0.5 0.4859375	2.39099027306722e-10
0	0	0 0 0	40 40 32	0	3 0.5 0.4875	-8.23696490789144e-11
0	0	0 0 0	40 40 33	0	3 0.5 0.4890625	-3.89027771151643e-10
0	0	0 0 0	40 40 34	0	3 0.5 0.490625	-2.25167039635994e-10
0	0	0 0 0	40 40 35	0	3 0.5 0.4921875	-2.10951962549642e-10
0	0	0 0 0	40 40 36	0	3 0.5 0.49375	8.00239400027165e-11
0	0	0 0 0	40 40 37	0	3 0.5 0.4953125	-1.76447725788037e-11
0	0	0 0 0	40 40 38	0	3 0.5 0.496875	9.09579750928147e-11
0	0	0 0 0	40 40 39	0	3 0.5 0.4984375	-1.58125044850445e-10
0	0	0 0 0	40 40 40	0	3 0.5 0.5	-9.27124507266001e-11
0	0	0 0 0	40 40 41	0	3 0.5 0.5015625	9.86519422467406e-11
0	0	0 0 0	40 40 42	0	3 0.5 0.503125	8.9150117355604e-11
0	0	0 0 0	40 40 43	0	3 0.5 0.5046875	1.90579081758412e-10
0	0	0 0 0	40 40 44	0	3 0.5 0.50625	-5.27618276055086e-10
0	0	0 0 0	40 40 45	0	3 0.5 0.5078125	-8.12270844661143e-11
0	0	0 0 0	40 40 46	0	3 0.5 0.509375	-1.34133968255484e-10
0	0	0 0 0	40 40 47	0	3 0.5 0.5109375	4.66467926785175e-10
0	0	0 0 0	40 40 48	0	3 0.5 0.5125	-4.70908657879653e-10
0	0	0 0 0	40 40 49	0	3 0.5 0.5140625	1.3008560076572e-10
0	0	0 0 0	40 40 50	0	3 0.5 0.515625	1.1173029233584e-10
0	0	0 0 0	40 40 51	0	3 0.5 0.5171875	1.36609614083145e-10
0	0	0 0 0	40 40 52	0	3 0.5 0.51875	-9.57202305103006e-10
