# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 03 2016 at 14:53:59+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/ONE_BH/1BH_P0.75_NoS/1bh_p0.75_nos/twopunnear_1bh_p0.75_nos_20.par"
#
# ADMCONSTRAINTS::MOMENTUM y (admconstraints-momentum)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:momx 14:momy 15:momz
0	0	0 0 0	20 0 20	0	3 0.4375 0.5	3.86636274399624e-06 8.2262144397759e-09 9.3347115853043e-09
0	0	0 0 0	20 1 20	0	3 0.440625 0.5	3.86636274399624e-06 8.2262144397759e-09 9.3347115853043e-09
0	0	0 0 0	20 2 20	0	3 0.44375 0.5	6.33091877533243e-11 1.73410461337675e-12 1.95331880011029e-12
0	0	0 0 0	20 3 20	0	3 0.446875 0.5	6.15092820427376e-11 1.72501357816046e-12 1.92746231301999e-12
0	0	0 0 0	20 4 20	0	3 0.45 0.5	5.98141102620131e-11 1.71206462635382e-12 1.89935111909179e-12
0	0	0 0 0	20 5 20	0	3 0.453125 0.5	5.82142094945892e-11 1.69771683690423e-12 1.87327518948177e-12
0	0	0 0 0	20 6 20	0	3 0.45625 0.5	5.67149764651997e-11 1.68503470725223e-12 1.84722061865455e-12
0	0	0 0 0	20 7 20	0	3 0.459375 0.5	5.52969094125277e-11 1.67434946116152e-12 1.82545547688234e-12
0	0	0 0 0	20 8 20	0	3 0.4625 0.5	5.3967569996205e-11 1.65962501987721e-12 1.79712375623226e-12
0	0	0 0 0	20 9 20	0	3 0.465625 0.5	5.27181336779092e-11 1.64757172748525e-12 1.77087511321616e-12
0	0	0 0 0	20 10 20	0	3 0.46875 0.5	5.15398522471511e-11 1.63551789299221e-12 1.745967411447e-12
0	0	0 0 0	20 11 20	0	3 0.471875 0.5	5.04337457213344e-11 1.62533354830519e-12 1.72069086409876e-12
0	0	0 0 0	20 12 20	0	3 0.475 0.5	4.94008688123326e-11 1.61011991500065e-12 1.69550788339801e-12
0	0	0 0 0	20 13 20	0	3 0.478125 0.5	4.84280714488361e-11 1.59794562564625e-12 1.67270787065216e-12
0	0	0 0 0	20 14 20	0	3 0.48125 0.5	4.75238563779623e-11 1.58692612002576e-12 1.64907042014828e-12
0	0	0 0 0	20 15 20	0	3 0.484375 0.5	4.66723495788635e-11 1.5763600277538e-12 1.6264078842379e-12
0	0	0 0 0	20 16 20	0	3 0.4875 0.5	4.58607665732025e-11 1.56082210957947e-12 1.59986195298611e-12
0	0	0 0 0	20 17 20	0	3 0.490625 0.5	4.51231265893859e-11 1.55002193805848e-12 1.58216799037159e-12
0	0	0 0 0	20 18 20	0	3 0.49375 0.5	4.44263421623542e-11 1.5363694474621e-12 1.55607005145747e-12
