# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 20 2016 at 05:40:34+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py/manybhfar_2bh_m1m2_0.47656_py_12x13x17.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 20 20	0	-4 5 5	-2.12511635143585e-07
0	0	0 0 0	1 20 20	0	-3.996875 5 5	-2.12511635143585e-07
0	0	0 0 0	2 20 20	0	-3.99375 5 5	-2.13815623042307e-07
0	0	0 0 0	3 20 20	0	-3.990625 5 5	-2.14105639113717e-07
0	0	0 0 0	4 20 20	0	-3.9875 5 5	-2.13421051610806e-07
0	0	0 0 0	5 20 20	0	-3.984375 5 5	-2.15206046816267e-07
0	0	0 0 0	6 20 20	0	-3.98125 5 5	-2.14410250670608e-07
0	0	0 0 0	7 20 20	0	-3.978125 5 5	-2.14707376140385e-07
0	0	0 0 0	8 20 20	0	-3.975 5 5	-2.15409037122031e-07
0	0	0 0 0	9 20 20	0	-3.971875 5 5	-2.14985404067265e-07
0	0	0 0 0	10 20 20	0	-3.96875 5 5	-2.16038259006199e-07
0	0	0 0 0	11 20 20	0	-3.965625 5 5	-2.15737250862441e-07
0	0	0 0 0	12 20 20	0	-3.9625 5 5	-2.14924540746954e-07
0	0	0 0 0	13 20 20	0	-3.959375 5 5	-2.17195662633961e-07
0	0	0 0 0	14 20 20	0	-3.95625 5 5	-2.15590259284853e-07
0	0	0 0 0	15 20 20	0	-3.953125 5 5	-2.16686886790542e-07
0	0	0 0 0	16 20 20	0	-3.95 5 5	-2.16432175828401e-07
0	0	0 0 0	17 20 20	0	-3.946875 5 5	-2.17197456365099e-07
0	0	0 0 0	18 20 20	0	-3.94375 5 5	-2.15694772163694e-07
0	0	0 0 0	19 20 20	0	-3.940625 5 5	-2.17889234408748e-07
0	0	0 0 0	20 20 20	0	-3.9375 5 5	-2.16975621141125e-07
0	0	0 0 0	21 20 20	0	-3.934375 5 5	-2.17618722016832e-07
0	0	0 0 0	22 20 20	0	-3.93125 5 5	-2.17678013736174e-07
0	0	0 0 0	23 20 20	0	-3.928125 5 5	-2.18224269473256e-07
0	0	0 0 0	24 20 20	0	-3.925 5 5	-2.17423211587111e-07
0	0	0 0 0	25 20 20	0	-3.921875 5 5	-2.18638790623777e-07
0	0	0 0 0	26 20 20	0	-3.91875 5 5	-2.18584363663487e-07
0	0	0 0 0	27 20 20	0	-3.915625 5 5	-2.19247772973548e-07
0	0	0 0 0	28 20 20	0	-3.9125 5 5	-2.17877942254125e-07
0	0	0 0 0	29 20 20	0	-3.909375 5 5	-2.18449582012481e-07
0	0	0 0 0	30 20 20	0	-3.90625 5 5	-2.17906087626595e-07
0	0	0 0 0	31 20 20	0	-3.903125 5 5	-2.19763047772776e-07
0	0	0 0 0	32 20 20	0	-3.9 5 5	-2.19206659375474e-07
0	0	0 0 0	33 20 20	0	-3.896875 5 5	-2.19217560585432e-07
0	0	0 0 0	34 20 20	0	-3.89375 5 5	-2.19108470295414e-07
0	0	0 0 0	35 20 20	0	-3.890625 5 5	-2.20102128497609e-07
0	0	0 0 0	36 20 20	0	-3.8875 5 5	-2.20594485353981e-07
0	0	0 0 0	37 20 20	0	-3.884375 5 5	-2.19058367426312e-07
0	0	0 0 0	38 20 20	0	-3.88125 5 5	-2.20688525425925e-07
0	0	0 0 0	39 20 20	0	-3.878125 5 5	-2.20672925974374e-07
0	0	0 0 0	40 20 20	0	-3.875 5 5	-2.20463385540549e-07
0	0	0 0 0	41 20 20	0	-3.871875 5 5	-2.20671328291922e-07
0	0	0 0 0	42 20 20	0	-3.86875 5 5	-2.21144353556693e-07
0	0	0 0 0	43 20 20	0	-3.865625 5 5	-2.21959118614598e-07
0	0	0 0 0	44 20 20	0	-3.8625 5 5	-2.22352428720002e-07
0	0	0 0 0	45 20 20	0	-3.859375 5 5	-2.21637546604827e-07
0	0	0 0 0	46 20 20	0	-3.85625 5 5	-2.21571095566403e-07
0	0	0 0 0	47 20 20	0	-3.853125 5 5	-2.22535087717454e-07
0	0	0 0 0	48 20 20	0	-3.85 5 5	-2.21018053153939e-07
0	0	0 0 0	49 20 20	0	-3.846875 5 5	-2.22288033702431e-07
0	0	0 0 0	50 20 20	0	-3.84375 5 5	-2.22986326407212e-07
0	0	0 0 0	51 20 20	0	-3.840625 5 5	-2.22121137250762e-07
0	0	0 0 0	52 20 20	0	-3.8375 5 5	-2.22593448371931e-07
0	0	0 0 0	53 20 20	0	-3.834375 5 5	-2.2234276578464e-07
0	0	0 0 0	54 20 20	0	-3.83125 5 5	-2.21751207632839e-07
0	0	0 0 0	55 20 20	0	-3.828125 5 5	-2.22879594205634e-07
0	0	0 0 0	56 20 20	0	-3.825 5 5	-2.23286188656867e-07
0	0	0 0 0	57 20 20	0	-3.821875 5 5	-2.22361083619448e-07
0	0	0 0 0	58 20 20	0	-3.81875 5 5	-2.23614619881653e-07
0	0	0 0 0	59 20 20	0	-3.815625 5 5	-2.23613574252571e-07
0	0	0 0 0	60 20 20	0	-3.8125 5 5	-2.23960634118206e-07
0	0	0 0 0	61 20 20	0	-3.809375 5 5	-2.23130350255364e-07
0	0	0 0 0	62 20 20	0	-3.80625 5 5	-2.24174650059704e-07
0	0	0 0 0	63 20 20	0	-3.803125 5 5	-2.23584764940403e-07
0	0	0 0 0	64 20 20	0	-3.8 5 5	-2.23420766548242e-07
0	0	0 0 0	65 20 20	0	-3.796875 5 5	-2.24826961086035e-07
0	0	0 0 0	66 20 20	0	-3.79375 5 5	-2.24905411312608e-07
0	0	0 0 0	67 20 20	0	-3.790625 5 5	-2.24419309198091e-07
0	0	0 0 0	68 20 20	0	-3.7875 5 5	-2.2466548945465e-07
0	0	0 0 0	69 20 20	0	-3.784375 5 5	-2.24424160241296e-07
0	0	0 0 0	70 20 20	0	-3.78125 5 5	-2.25373247068973e-07
0	0	0 0 0	71 20 20	0	-3.778125 5 5	-2.25606797076282e-07
0	0	0 0 0	72 20 20	0	-3.775 5 5	-2.25582755872928e-07
0	0	0 0 0	73 20 20	0	-3.771875 5 5	-2.25072792874903e-07
0	0	0 0 0	74 20 20	0	-3.76875 5 5	-2.26288137432463e-07
0	0	0 0 0	75 20 20	0	-3.765625 5 5	-2.25417421846585e-07
0	0	0 0 0	76 20 20	0	-3.7625 5 5	-2.26272567913248e-07
0	0	0 0 0	77 20 20	0	-3.759375 5 5	-2.26414584986168e-07
0	0	0 0 0	78 20 20	0	-3.75625 5 5	-2.26225091473625e-07
0	0	0 0 0	79 20 20	0	-3.753125 5 5	-2.25475853071484e-07
0	0	0 0 0	80 20 20	0	-3.75 5 5	-2.2569144681203e-07
0	0	0 0 0	81 20 20	0	-3.746875 5 5	-2.27024493586131e-07
0	0	0 0 0	82 20 20	0	-3.74375 5 5	-2.26350971946981e-07
0	0	0 0 0	83 20 20	0	-3.740625 5 5	-2.26338451887136e-07
0	0	0 0 0	84 20 20	0	-3.7375 5 5	-2.26529986160604e-07
0	0	0 0 0	85 20 20	0	-3.734375 5 5	-2.26011661905007e-07
0	0	0 0 0	86 20 20	0	-3.73125 5 5	-2.2706944209206e-07
0	0	0 0 0	87 20 20	0	-3.728125 5 5	-2.2703715910008e-07
0	0	0 0 0	88 20 20	0	-3.725 5 5	-2.27134160545727e-07
0	0	0 0 0	89 20 20	0	-3.721875 5 5	-2.28046295169702e-07
0	0	0 0 0	90 20 20	0	-3.71875 5 5	-2.27260253136051e-07
0	0	0 0 0	91 20 20	0	-3.715625 5 5	-2.27747050613322e-07
0	0	0 0 0	92 20 20	0	-3.7125 5 5	-2.27526647715593e-07
0	0	0 0 0	93 20 20	0	-3.709375 5 5	-2.27208795754591e-07
0	0	0 0 0	94 20 20	0	-3.70625 5 5	-2.27707641073908e-07
0	0	0 0 0	95 20 20	0	-3.703125 5 5	-2.28261899724169e-07
0	0	0 0 0	96 20 20	0	-3.7 5 5	-2.27653675697196e-07
0	0	0 0 0	97 20 20	0	-3.696875 5 5	-2.27863058590391e-07
0	0	0 0 0	98 20 20	0	-3.69375 5 5	-2.27900545446509e-07
0	0	0 0 0	99 20 20	0	-3.690625 5 5	-2.27994871635923e-07
0	0	0 0 0	100 20 20	0	-3.6875 5 5	-2.28374763983943e-07
0	0	0 0 0	101 20 20	0	-3.684375 5 5	-2.28583743019632e-07
0	0	0 0 0	102 20 20	0	-3.68125 5 5	-2.28622184340265e-07
0	0	0 0 0	103 20 20	0	-3.678125 5 5	-2.28794941677377e-07
0	0	0 0 0	104 20 20	0	-3.675 5 5	-2.29178403616032e-07
0	0	0 0 0	105 20 20	0	-3.671875 5 5	-2.28250755507479e-07
0	0	0 0 0	106 20 20	0	-3.66875 5 5	-2.29513228011062e-07
0	0	0 0 0	107 20 20	0	-3.665625 5 5	-2.29617508271412e-07
0	0	0 0 0	108 20 20	0	-3.6625 5 5	-2.29172846862549e-07
0	0	0 0 0	109 20 20	0	-3.659375 5 5	-2.2878838607549e-07
0	0	0 0 0	110 20 20	0	-3.65625 5 5	-2.29986172082707e-07
0	0	0 0 0	111 20 20	0	-3.653125 5 5	-2.29418641493736e-07
0	0	0 0 0	112 20 20	0	-3.65 5 5	-2.2982521576303e-07
