# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 20 2016 at 05:37:26+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py/manybhfar_2bh_m1m2_0.47656_py_4x5x9.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	1280 20 0	0	0 5 4.9375	5.27171930902589e-06
0	0	0 0 0	1280 20 1	0	0 5 4.940625	5.27171930902589e-06
0	0	0 0 0	1280 20 2	0	0 5 4.94375	5.24222287242778e-06
0	0	0 0 0	1280 20 3	0	0 5 4.946875	5.21507358824374e-06
0	0	0 0 0	1280 20 4	0	0 5 4.95	5.18684971108897e-06
0	0	0 0 0	1280 20 5	0	0 5 4.953125	5.15865525546997e-06
0	0	0 0 0	1280 20 6	0	0 5 4.95625	5.13240499297275e-06
0	0	0 0 0	1280 20 7	0	0 5 4.959375	5.10397521883474e-06
0	0	0 0 0	1280 20 8	0	0 5 4.9625	5.07866866375892e-06
0	0	0 0 0	1280 20 9	0	0 5 4.965625	5.05000362983066e-06
0	0	0 0 0	1280 20 10	0	0 5 4.96875	5.024462543313e-06
0	0	0 0 0	1280 20 11	0	0 5 4.971875	4.99733064869895e-06
0	0	0 0 0	1280 20 12	0	0 5 4.975	4.97008121306032e-06
0	0	0 0 0	1280 20 13	0	0 5 4.978125	4.94330386458795e-06
0	0	0 0 0	1280 20 14	0	0 5 4.98125	4.91788344966589e-06
0	0	0 0 0	1280 20 15	0	0 5 4.984375	4.89160868244152e-06
0	0	0 0 0	1280 20 16	0	0 5 4.9875	4.86433172782012e-06
0	0	0 0 0	1280 20 17	0	0 5 4.990625	4.83966574033392e-06
0	0	0 0 0	1280 20 18	0	0 5 4.99375	4.81348147720455e-06
0	0	0 0 0	1280 20 19	0	0 5 4.996875	4.7877699529471e-06
0	0	0 0 0	1280 20 20	0	0 5 5	4.76216246876914e-06
0	0	0 0 0	1280 20 21	0	0 5 5.003125	4.73636395441793e-06
0	0	0 0 0	1280 20 22	0	0 5 5.00625	4.71199772876559e-06
0	0	0 0 0	1280 20 23	0	0 5 5.009375	4.68544808037868e-06
0	0	0 0 0	1280 20 24	0	0 5 5.0125	4.66077369757975e-06
0	0	0 0 0	1280 20 25	0	0 5 5.015625	4.63531780947021e-06
0	0	0 0 0	1280 20 26	0	0 5 5.01875	4.61092578418926e-06
0	0	0 0 0	1280 20 27	0	0 5 5.021875	4.58575209114739e-06
0	0	0 0 0	1280 20 28	0	0 5 5.025	4.56245491148946e-06
0	0	0 0 0	1280 20 29	0	0 5 5.028125	4.53682504409007e-06
0	0	0 0 0	1280 20 30	0	0 5 5.03125	4.51211169740507e-06
0	0	0 0 0	1280 20 31	0	0 5 5.034375	4.48898014666584e-06
0	0	0 0 0	1280 20 32	0	0 5 5.0375	4.46358884732476e-06
0	0	0 0 0	1280 20 33	0	0 5 5.040625	4.44066620536199e-06
0	0	0 0 0	1280 20 34	0	0 5 5.04375	4.41592666742763e-06
0	0	0 0 0	1280 20 35	0	0 5 5.046875	4.3921042832946e-06
0	0	0 0 0	1280 20 36	0	0 5 5.05	4.36846017286774e-06
0	0	0 0 0	1280 20 37	0	0 5 5.053125	4.34558580216444e-06
0	0	0 0 0	1280 20 38	0	0 5 5.05625	4.32118921329142e-06
0	0	0 0 0	1280 20 39	0	0 5 5.059375	4.30019605721687e-06
0	0	0 0 0	1280 20 40	0	0 5 5.0625	4.30019605721687e-06


