# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 03 2016 at 06:02:14+0000
# parameter filename: "/home/admin/simulations/GenerateSimulations/ONE_BH/1BH_P0.1_NoS/1bh_p0.1_nos/twopunmid_1bh_p0.1_nos_20.par"
#
# ADMBASE::METRIC x (admbase-metric)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:gxx 14:gxy 15:gxz 16:gyy 17:gyz 18:gzz
0	0	0 0 0	0 4 4	0	-2 0 0	6.55855300483102 0 0 6.55855300483102 0 6.55855300483102
0	0	0 0 0	1 4 4	0	-1.996875 0 0	6.53408016668661 0 0 6.53408016668661 0 6.53408016668661
0	0	0 0 0	2 4 4	0	-1.99375 0 0	6.5098348749834 0 0 6.5098348749834 0 6.5098348749834
0	0	0 0 0	3 4 4	0	-1.990625 0 0	6.48581421391323 0 0 6.48581421391323 0 6.48581421391323
0	0	0 0 0	4 4 4	0	-1.9875 0 0	6.46201531548773 0 0 6.46201531548773 0 6.46201531548773
0	0	0 0 0	5 4 4	0	-1.984375 0 0	6.43843535859149 0 0 6.43843535859149 0 6.43843535859149
0	0	0 0 0	6 4 4	0	-1.98125 0 0	6.41507156805701 0 0 6.41507156805701 0 6.41507156805701
0	0	0 0 0	7 4 4	0	-1.978125 0 0	6.39192121376104 0 0 6.39192121376104 0 6.39192121376104
0	0	0 0 0	8 4 4	0	-1.975 0 0	6.36898160974164 0 0 6.36898160974164 0 6.36898160974164
0	0	0 0 0	9 4 4	0	-1.971875 0 0	6.34625011333545 0 0 6.34625011333545 0 6.34625011333545
0	0	0 0 0	10 4 4	0	-1.96875 0 0	6.3237241243347 0 0 6.3237241243347 0 6.3237241243347
0	0	0 0 0	11 4 4	0	-1.965625 0 0	6.30140108416331 0 0 6.30140108416331 0 6.30140108416331
0	0	0 0 0	12 4 4	0	-1.9625 0 0	6.27927847507172 0 0 6.27927847507172 0 6.27927847507172
0	0	0 0 0	13 4 4	0	-1.959375 0 0	6.25735381934993 0 0 6.25735381934993 0 6.25735381934993
0	0	0 0 0	14 4 4	0	-1.95625 0 0	6.2356246785582 0 0 6.2356246785582 0 6.2356246785582
0	0	0 0 0	15 4 4	0	-1.953125 0 0	6.21408865277507 0 0 6.21408865277507 0 6.21408865277507
0	0	0 0 0	16 4 4	0	-1.95 0 0	6.19274337986217 0 0 6.19274337986217 0 6.19274337986217
0	0	0 0 0	17 4 4	0	-1.946875 0 0	6.17158653474548 0 0 6.17158653474548 0 6.17158653474548
0	0	0 0 0	18 4 4	0	-1.94375 0 0	6.15061582871252 0 0 6.15061582871252 0 6.15061582871252
0	0	0 0 0	19 4 4	0	-1.940625 0 0	6.1298290087251 0 0 6.1298290087251 0 6.1298290087251
0	0	0 0 0	20 4 4	0	-1.9375 0 0	6.10922385674732 0 0 6.10922385674732 0 6.10922385674732
0	0	0 0 0	21 4 4	0	-1.934375 0 0	6.08879818908832 0 0 6.08879818908832 0 6.08879818908832
0	0	0 0 0	22 4 4	0	-1.93125 0 0	6.06854985575944 0 0 6.06854985575944 0 6.06854985575944
0	0	0 0 0	23 4 4	0	-1.928125 0 0	6.04847673984548 0 0 6.04847673984548 0 6.04847673984548
0	0	0 0 0	24 4 4	0	-1.925 0 0	6.02857675688968 0 0 6.02857675688968 0 6.02857675688968
0	0	0 0 0	25 4 4	0	-1.921875 0 0	6.00884785429201 0 0 6.00884785429201 0 6.00884785429201
0	0	0 0 0	26 4 4	0	-1.91875 0 0	5.98928801072054 0 0 5.98928801072054 0 5.98928801072054
0	0	0 0 0	27 4 4	0	-1.915625 0 0	5.96989523553561 0 0 5.96989523553561 0 5.96989523553561
0	0	0 0 0	28 4 4	0	-1.9125 0 0	5.95066756822621 0 0 5.95066756822621 0 5.95066756822621
0	0	0 0 0	29 4 4	0	-1.909375 0 0	5.93160307785864 0 0 5.93160307785864 0 5.93160307785864
0	0	0 0 0	30 4 4	0	-1.90625 0 0	5.91269986253686 0 0 5.91269986253686 0 5.91269986253686
0	0	0 0 0	31 4 4	0	-1.903125 0 0	5.89395604887447 0 0 5.89395604887447 0 5.89395604887447
0	0	0 0 0	32 4 4	0	-1.9 0 0	5.87536979147774 0 0 5.87536979147774 0 5.87536979147774
0	0	0 0 0	33 4 4	0	-1.896875 0 0	5.85693927243979 0 0 5.85693927243979 0 5.85693927243979
0	0	0 0 0	34 4 4	0	-1.89375 0 0	5.83866270084539 0 0 5.83866270084539 0 5.83866270084539
0	0	0 0 0	35 4 4	0	-1.890625 0 0	5.82053831228611 0 0 5.82053831228611 0 5.82053831228611
0	0	0 0 0	36 4 4	0	-1.8875 0 0	5.80256436838582 0 0 5.80256436838582 0 5.80256436838582
0	0	0 0 0	37 4 4	0	-1.884375 0 0	5.78473915633601 0 0 5.78473915633601 0 5.78473915633601
0	0	0 0 0	38 4 4	0	-1.88125 0 0	5.76706098844085 0 0 5.76706098844085 0 5.76706098844085
0	0	0 0 0	39 4 4	0	-1.878125 0 0	5.74952820167174 0 0 5.74952820167174 0 5.74952820167174
0	0	0 0 0	40 4 4	0	-1.875 0 0	5.73213915723108 0 0 5.73213915723108 0 5.73213915723108
0	0	0 0 0	41 4 4	0	-1.871875 0 0	5.71489224012506 0 0 5.71489224012506 0 5.71489224012506
0	0	0 0 0	42 4 4	0	-1.86875 0 0	5.69778585874532 0 0 5.69778585874532 0 5.69778585874532
0	0	0 0 0	43 4 4	0	-1.865625 0 0	5.68081844445913 0 0 5.68081844445913 0 5.68081844445913
0	0	0 0 0	44 4 4	0	-1.8625 0 0	5.66398845120807 0 0 5.66398845120807 0 5.66398845120807
0	0	0 0 0	45 4 4	0	-1.859375 0 0	5.64729435511482 0 0 5.64729435511482 0 5.64729435511482
0	0	0 0 0	46 4 4	0	-1.85625 0 0	5.63073465409807 0 0 5.63073465409807 0 5.63073465409807
0	0	0 0 0	47 4 4	0	-1.853125 0 0	5.61430786749513 0 0 5.61430786749513 0 5.61430786749513
0	0	0 0 0	48 4 4	0	-1.85 0 0	5.59801253569235 0 0 5.59801253569235 0 5.59801253569235
0	0	0 0 0	49 4 4	0	-1.846875 0 0	5.58184721976281 0 0 5.58184721976281 0 5.58184721976281
