# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 28 2016 at 07:11:18+0000
# parameter filename: "/home/admin/simulations/THREE_BH/3bh_with_p/3bh_nps_pinall/manybhnear_3bh_nps_pinall_32x33x41.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 20 0	0	0 4.1321068 -6.8267136	-3.81831769296372e-10
0	0	0 0 0	20 20 1	0	0 4.1321068 -6.8235886	-3.81831769296372e-10
0	0	0 0 0	20 20 2	0	0 4.1321068 -6.8204636	-6.55468603588563e-11
0	0	0 0 0	20 20 3	0	0 4.1321068 -6.8173386	6.19797199402746e-10
0	0	0 0 0	20 20 4	0	0 4.1321068 -6.8142136	-1.24683001220059e-09
0	0	0 0 0	20 20 5	0	0 4.1321068 -6.8110886	3.87353145375628e-10
0	0	0 0 0	20 20 6	0	0 4.1321068 -6.8079636	1.16428452098002e-11
0	0	0 0 0	20 20 7	0	0 4.1321068 -6.8048386	6.07131486635012e-10
0	0	0 0 0	20 20 8	0	0 4.1321068 -6.8017136	-8.974013892909e-10
0	0	0 0 0	20 20 9	0	0 4.1321068 -6.7985886	1.95081848528237e-10
0	0	0 0 0	20 20 10	0	0 4.1321068 -6.7954636	4.52109672201596e-10
0	0	0 0 0	20 20 11	0	0 4.1321068 -6.7923386	3.2535387411236e-10
0	0	0 0 0	20 20 12	0	0 4.1321068 -6.7892136	-4.5278284338082e-12
0	0	0 0 0	20 20 13	0	0 4.1321068 -6.7860886	-3.56904984218804e-10
0	0	0 0 0	20 20 14	0	0 4.1321068 -6.7829636	-9.32428215974517e-12
0	0	0 0 0	20 20 15	0	0 4.1321068 -6.7798386	-4.06745759527072e-10
0	0	0 0 0	20 20 16	0	0 4.1321068 -6.7767136	-1.04271937070157e-10
0	0	0 0 0	20 20 17	0	0 4.1321068 -6.7735886	8.07701453331124e-10
0	0	0 0 0	20 20 18	0	0 4.1321068 -6.7704636	-1.08857930865123e-10
0	0	0 0 0	20 20 19	0	0 4.1321068 -6.7673386	5.77323829495606e-10
0	0	0 0 0	20 20 20	0	0 4.1321068 -6.7642136	3.37979385137877e-10
0	0	0 0 0	20 20 21	0	0 4.1321068 -6.7610886	-1.42360875687792e-11
0	0	0 0 0	20 20 22	0	0 4.1321068 -6.7579636	-8.40442640305254e-10
0	0	0 0 0	20 20 23	0	0 4.1321068 -6.7548386	6.58043839062581e-10
0	0	0 0 0	20 20 24	0	0 4.1321068 -6.7517136	-1.23105325228535e-10
0	0	0 0 0	20 20 25	0	0 4.1321068 -6.7485886	6.98074282186751e-10
0	0	0 0 0	20 20 26	0	0 4.1321068 -6.7454636	-3.08849313354797e-10
0	0	0 0 0	20 20 27	0	0 4.1321068 -6.7423386	7.37771770820899e-10
0	0	0 0 0	20 20 28	0	0 4.1321068 -6.7392136	2.2716800794548e-10
0	0	0 0 0	20 20 29	0	0 4.1321068 -6.7360886	5.496524456532e-11
0	0	0 0 0	20 20 30	0	0 4.1321068 -6.7329636	1.30854581021949e-10
0	0	0 0 0	20 20 31	0	0 4.1321068 -6.7298386	-8.67218899756249e-11
0	0	0 0 0	20 20 32	0	0 4.1321068 -6.7267136	-5.07487528350339e-10
0	0	0 0 0	20 20 33	0	0 4.1321068 -6.7235886	8.54006078828364e-10
0	0	0 0 0	20 20 34	0	0 4.1321068 -6.7204636	-2.43924516549597e-10
0	0	0 0 0	20 20 35	0	0 4.1321068 -6.7173386	3.50073338314356e-10
0	0	0 0 0	20 20 36	0	0 4.1321068 -6.7142136	1.99372469228579e-10
0	0	0 0 0	20 20 37	0	0 4.1321068 -6.7110886	-4.25247661651133e-10
0	0	0 0 0	20 20 38	0	0 4.1321068 -6.7079636	1.90659803054691e-10
0	0	0 0 0	20 20 39	0	0 4.1321068 -6.7048386	3.06214072620064e-10
0	0	0 0 0	20 20 40	0	0 4.1321068 -6.7017136	3.06214072620064e-10


