# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 10 2016 at 06:54:35+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Convergence/1bh_p0.1_dx0.0015625_near_convergence_smallergrid_0.1away/manybhfar_1bh_p0.1_dx0.0015625_near_convergence_smallergrid_0.1away_16x17x25.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 20 0	0	5 5 4.9375	1.20266901165468e-09
0	0	0 0 0	20 20 1	0	5 5 4.940625	1.20266901165468e-09
0	0	0 0 0	20 20 2	0	5 5 4.94375	5.5036035954174e-10
0	0	0 0 0	20 20 3	0	5 5 4.946875	-5.68649691796088e-10
0	0	0 0 0	20 20 4	0	5 5 4.95	8.15097791382967e-10
0	0	0 0 0	20 20 5	0	5 5 4.953125	-5.01922765209798e-10
0	0	0 0 0	20 20 6	0	5 5 4.95625	1.82654324685925e-10
0	0	0 0 0	20 20 7	0	5 5 4.959375	1.58975498560585e-10
0	0	0 0 0	20 20 8	0	5 5 4.9625	3.5234263608209e-10
0	0	0 0 0	20 20 9	0	5 5 4.965625	1.19518493931251e-10
0	0	0 0 0	20 20 10	0	5 5 4.96875	3.1490498821437e-10
0	0	0 0 0	20 20 11	0	5 5 4.971875	-4.89576580225745e-10
0	0	0 0 0	20 20 12	0	5 5 4.975	6.29611500476608e-10
0	0	0 0 0	20 20 13	0	5 5 4.978125	-3.89120225638092e-11
0	0	0 0 0	20 20 14	0	5 5 4.98125	1.43408873692596e-10
0	0	0 0 0	20 20 15	0	5 5 4.984375	3.18913605301728e-10
0	0	0 0 0	20 20 16	0	5 5 4.9875	1.29191286928935e-10
0	0	0 0 0	20 20 17	0	5 5 4.990625	-1.41709827860997e-10
0	0	0 0 0	20 20 18	0	5 5 4.99375	3.61678145716914e-10
0	0	0 0 0	20 20 19	0	5 5 4.996875	-3.61634378440328e-10
0	0	0 0 0	20 20 20	0	5 5 5	1.15177225912692e-10
0	0	0 0 0	20 20 21	0	5 5 5.003125	1.4794830153365e-10
0	0	0 0 0	20 20 22	0	5 5 5.00625	-5.06440786287026e-11
0	0	0 0 0	20 20 23	0	5 5 5.009375	4.4698994813577e-10
0	0	0 0 0	20 20 24	0	5 5 5.0125	-2.18761734780955e-10
0	0	0 0 0	20 20 25	0	5 5 5.015625	-4.77142905420328e-10
0	0	0 0 0	20 20 26	0	5 5 5.01875	-8.29903098951878e-10
0	0	0 0 0	20 20 27	0	5 5 5.021875	-3.48899359283692e-10
0	0	0 0 0	20 20 28	0	5 5 5.025	-1.08048269365562e-10
0	0	0 0 0	20 20 29	0	5 5 5.028125	-3.95025324467918e-10
0	0	0 0 0	20 20 30	0	5 5 5.03125	1.47730468459548e-10
0	0	0 0 0	20 20 31	0	5 5 5.034375	-1.98124327133428e-10
0	0	0 0 0	20 20 32	0	5 5 5.0375	6.83568393759732e-11
0	0	0 0 0	20 20 33	0	5 5 5.040625	8.70920384658661e-11
0	0	0 0 0	20 20 34	0	5 5 5.04375	2.14441554189718e-10
0	0	0 0 0	20 20 35	0	5 5 5.046875	-8.39770701113006e-10
0	0	0 0 0	20 20 36	0	5 5 5.05	1.44706665180451e-10
0	0	0 0 0	20 20 37	0	5 5 5.053125	2.31075889212413e-10
0	0	0 0 0	20 20 38	0	5 5 5.05625	-2.96076633077907e-10
0	0	0 0 0	20 20 39	0	5 5 5.059375	1.34749184785446e-09
0	0	0 0 0	20 20 40	0	5 5 5.0625	1.34749184785446e-09


