# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 08 2016 at 06:58:02+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.1/1bh_p0.1_dx0.0015625_near/manybhnear_1bh_p0.1_dx0.0015625_near_32x33x41.par"
#
# ADMBASE::CURV d (admbase-curv)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:kxx 14:kxy 15:kxz 16:kyy 17:kyz 18:kzz
0	0 0 0 0	0 0 0	0	2.96875 0.46875 0.46875	-0.00522101862023389 0.0783152793035083 0.0783152793035083 0.00261050931011695 -0.00259895838396599 0.00261050931011695
0	0 0 0 0	1 1 1	0	2.9703125 0.4703125 0.4703125	-0.00492482672719862 0.0780196234150937 0.0780196234150937 0.00246241336359931 -0.00245264080775996 0.00246241336359931
0	0 0 0 0	2 2 2	0	2.971875 0.471875 0.471875	-0.0046326506293933 0.0777255827820426 0.0777255827820426 0.00231632531469665 -0.00230812575388507 0.00231632531469665
0	0 0 0 0	3 3 3	0	2.9734375 0.4734375 0.4734375	-0.00434443391196883 0.077433145607445 0.077433145607445 0.00217221695598442 -0.00216540062229335 0.00217221695598442
0	0 0 0 0	4 4 4	0	2.975 0.475 0.475	-0.00406012105990448 0.0771423001381854 0.0771423001381854 0.00203006052995224 -0.0020244526279358 0.00203006052995224
0	0 0 0 0	5 5 5	0	2.9765625 0.4765625 0.4765625	-0.00377965744274276 0.0768530346691028 0.0768530346691028 0.00188982872137138 -0.00188526881292839 0.00188982872137138
0	0 0 0 0	6 6 6	0	2.978125 0.478125 0.478125	-0.00350298929953076 0.0765653375468863 0.0765653375468863 0.00175149464976538 -0.00174783605833224 0.00175149464976538
0	0 0 0 0	7 7 7	0	2.9796875 0.4796875 0.4796875	-0.00323006372396834 0.0762791971737131 0.0762791971737131 0.00161503186198417 -0.00161214109555536 0.00161503186198417
0	0 0 0 0	8 8 8	0	2.98125 0.48125 0.48125	-0.00296082864976532 0.0759946020106439 0.0759946020106439 0.00148041432488266 -0.00147817051738452 0.00148041432488266
0	0 0 0 0	9 9 9	0	2.9828125 0.4828125 0.4828125	-0.0026952328362091 0.0757115405807832 0.0757115405807832 0.00134761641810455 -0.00134591078865547 0.00134761641810455
