# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Jul 08 2016 at 08:39:52+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.3/1bh_p0.3_dx0.0015625_near/twopunfar_1bh_p0.3_dx0.0015625_near_50.par"
#
# ADMBASE::METRIC x (admbase-metric)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:gxx 14:gxy 15:gxz 16:gyy 17:gyz 18:gzz
0	0	0 0 0	0 20 20	0	4.9375 5 5	1.55826701037542 0 0 1.55826701037542 0 1.55826701037542
0	0	0 0 0	1 20 20	0	4.940625 5 5	1.55816583960969 0 0 1.55816583960969 0 1.55816583960969
0	0	0 0 0	2 20 20	0	4.94375 5 5	1.55806463315187 0 0 1.55806463315187 0 1.55806463315187
0	0	0 0 0	3 20 20	0	4.946875 5 5	1.55796339107361 0 0 1.55796339107361 0 1.55796339107361
0	0	0 0 0	4 20 20	0	4.95 5 5	1.55786211344655 0 0 1.55786211344655 0 1.55786211344655
0	0	0 0 0	5 20 20	0	4.953125 5 5	1.55776080034237 0 0 1.55776080034237 0 1.55776080034237
0	0	0 0 0	6 20 20	0	4.95625 5 5	1.55765945183273 0 0 1.55765945183273 0 1.55765945183273
0	0	0 0 0	7 20 20	0	4.959375 5 5	1.55755806798934 0 0 1.55755806798934 0 1.55755806798934
0	0	0 0 0	8 20 20	0	4.9625 5 5	1.55745664888389 0 0 1.55745664888389 0 1.55745664888389
0	0	0 0 0	9 20 20	0	4.965625 5 5	1.55735519458811 0 0 1.55735519458811 0 1.55735519458811
0	0	0 0 0	10 20 20	0	4.96875 5 5	1.55725370517373 0 0 1.55725370517373 0 1.55725370517373
0	0	0 0 0	11 20 20	0	4.971875 5 5	1.55715218071248 0 0 1.55715218071248 0 1.55715218071248
0	0	0 0 0	12 20 20	0	4.975 5 5	1.55705062127612 0 0 1.55705062127612 0 1.55705062127612
0	0	0 0 0	13 20 20	0	4.978125 5 5	1.55694902693642 0 0 1.55694902693642 0 1.55694902693642
0	0	0 0 0	14 20 20	0	4.98125 5 5	1.55684739776516 0 0 1.55684739776516 0 1.55684739776516
0	0	0 0 0	15 20 20	0	4.984375 5 5	1.55674573383412 0 0 1.55674573383412 0 1.55674573383412
0	0	0 0 0	16 20 20	0	4.9875 5 5	1.55664403521511 0 0 1.55664403521511 0 1.55664403521511
0	0	0 0 0	17 20 20	0	4.990625 5 5	1.55654230197993 0 0 1.55654230197993 0 1.55654230197993
0	0	0 0 0	18 20 20	0	4.99375 5 5	1.55644053420041 0 0 1.55644053420041 0 1.55644053420041
0	0	0 0 0	19 20 20	0	4.996875 5 5	1.55633873194838 0 0 1.55633873194838 0 1.55633873194838
0	0	0 0 0	20 20 20	0	5 5 5	1.55623689529568 0 0 1.55623689529568 0 1.55623689529568
0	0	0 0 0	21 20 20	0	5.003125 5 5	1.55613502431417 0 0 1.55613502431417 0 1.55613502431417
0	0	0 0 0	22 20 20	0	5.00625 5 5	1.55603311907571 0 0 1.55603311907571 0 1.55603311907571
0	0	0 0 0	23 20 20	0	5.009375 5 5	1.55593117965217 0 0 1.55593117965217 0 1.55593117965217
0	0	0 0 0	24 20 20	0	5.0125 5 5	1.55582920611544 0 0 1.55582920611544 0 1.55582920611544
0	0	0 0 0	25 20 20	0	5.015625 5 5	1.5557271985374 0 0 1.5557271985374 0 1.5557271985374
0	0	0 0 0	26 20 20	0	5.01875 5 5	1.55562515698996 0 0 1.55562515698996 0 1.55562515698996
0	0	0 0 0	27 20 20	0	5.021875 5 5	1.55552308154502 0 0 1.55552308154502 0 1.55552308154502
0	0	0 0 0	28 20 20	0	5.025 5 5	1.5554209722745 0 0 1.5554209722745 0 1.5554209722745
0	0	0 0 0	29 20 20	0	5.028125 5 5	1.55531882925034 0 0 1.55531882925034 0 1.55531882925034
0	0	0 0 0	30 20 20	0	5.03125 5 5	1.55521665254445 0 0 1.55521665254445 0 1.55521665254445
0	0	0 0 0	31 20 20	0	5.034375 5 5	1.5551144422288 0 0 1.5551144422288 0 1.5551144422288
0	0	0 0 0	32 20 20	0	5.0375 5 5	1.55501219837532 0 0 1.55501219837532 0 1.55501219837532
0	0	0 0 0	33 20 20	0	5.040625 5 5	1.55490992105598 0 0 1.55490992105598 0 1.55490992105598
0	0	0 0 0	34 20 20	0	5.04375 5 5	1.55480761034273 0 0 1.55480761034273 0 1.55480761034273
0	0	0 0 0	35 20 20	0	5.046875 5 5	1.55470526630756 0 0 1.55470526630756 0 1.55470526630756
0	0	0 0 0	36 20 20	0	5.05 5 5	1.55460288902245 0 0 1.55460288902245 0 1.55460288902245
0	0	0 0 0	37 20 20	0	5.053125 5 5	1.55450047855937 0 0 1.55450047855937 0 1.55450047855937
0	0	0 0 0	38 20 20	0	5.05625 5 5	1.55439803499033 0 0 1.55439803499033 0 1.55439803499033
0	0	0 0 0	39 20 20	0	5.059375 5 5	1.55429555838732 0 0 1.55429555838732 0 1.55429555838732
0	0	0 0 0	40 20 20	0	5.0625 5 5	1.55419304882234 0 0 1.55419304882234 0 1.55419304882234


