# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 20 2016 at 19:21:56+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py/twopunnear_2bh_m1m2_0.47656_py_60.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 20 20	0	2.96875 0.1 0.1	0.00109959171825087
0	0	0 0 0	1 20 20	0	2.9703125 0.1 0.1	0.00109959171825087
0	0	0 0 0	2 20 20	0	2.971875 0.1 0.1	1.6356438183214e-07
0	0	0 0 0	3 20 20	0	2.9734375 0.1 0.1	1.37446845733472e-07
0	0	0 0 0	4 20 20	0	2.975 0.1 0.1	1.11754883470525e-07
0	0	0 0 0	5 20 20	0	2.9765625 0.1 0.1	8.65503595442324e-08
0	0	0 0 0	6 20 20	0	2.978125 0.1 0.1	6.22383372231132e-08
0	0	0 0 0	7 20 20	0	2.9796875 0.1 0.1	3.8747224683118e-08
0	0	0 0 0	8 20 20	0	2.98125 0.1 0.1	1.63618535092142e-08
0	0	0 0 0	9 20 20	0	2.9828125 0.1 0.1	-4.76805002251612e-09
0	0	0 0 0	10 20 20	0	2.984375 0.1 0.1	-2.47256716980233e-08
0	0	0 0 0	11 20 20	0	2.9859375 0.1 0.1	-4.30393248891832e-08
0	0	0 0 0	12 20 20	0	2.9875 0.1 0.1	-5.98067527116802e-08
0	0	0 0 0	13 20 20	0	2.9890625 0.1 0.1	-7.49684812293219e-08
0	0	0 0 0	14 20 20	0	2.990625 0.1 0.1	-8.82000255296445e-08
0	0	0 0 0	15 20 20	0	2.9921875 0.1 0.1	-9.97746042257462e-08
0	0	0 0 0	16 20 20	0	2.99375 0.1 0.1	-1.09193294022154e-07
0	0	0 0 0	17 20 20	0	2.9953125 0.1 0.1	-1.16576832135534e-07
0	0	0 0 0	18 20 20	0	2.996875 0.1 0.1	-1.2197800815586e-07
0	0	0 0 0	19 20 20	0	2.9984375 0.1 0.1	-1.25191573369272e-07
0	0	0 0 0	20 20 20	0	3 0.1 0.1	-1.26315628073623e-07
0	0	0 0 0	21 20 20	0	3.0015625 0.1 0.1	-1.25248950118891e-07
0	0	0 0 0	22 20 20	0	3.003125 0.1 0.1	-1.22050946925467e-07
0	0	0 0 0	23 20 20	0	3.0046875 0.1 0.1	-1.16664434723912e-07
0	0	0 0 0	24 20 20	0	3.00625 0.1 0.1	-1.09267897792364e-07
0	0	0 0 0	25 20 20	0	3.0078125 0.1 0.1	-9.99167591312147e-08
0	0	0 0 0	26 20 20	0	3.009375 0.1 0.1	-8.82937952828913e-08
0	0	0 0 0	27 20 20	0	3.0109375 0.1 0.1	-7.50539309495382e-08
0	0	0 0 0	28 20 20	0	3.0125 0.1 0.1	-5.99643620153266e-08
0	0	0 0 0	29 20 20	0	3.0140625 0.1 0.1	-4.32569220209025e-08
0	0	0 0 0	30 20 20	0	3.015625 0.1 0.1	-2.47795806347997e-08
0	0	0 0 0	31 20 20	0	3.0171875 0.1 0.1	-4.92718476088894e-09
0	0	0 0 0	32 20 20	0	3.01875 0.1 0.1	1.6313749353139e-08
0	0	0 0 0	33 20 20	0	3.0203125 0.1 0.1	3.86372940312969e-08
0	0	0 0 0	34 20 20	0	3.021875 0.1 0.1	6.21321444987943e-08
0	0	0 0 0	35 20 20	0	3.0234375 0.1 0.1	8.6501659237858e-08
0	0	0 0 0	36 20 20	0	3.025 0.1 0.1	1.11574869875782e-07
0	0	0 0 0	37 20 20	0	3.0265625 0.1 0.1	1.3740839797851e-07
0	0	0 0 0	38 20 20	0	3.028125 0.1 0.1	1.63576674943981e-07
0	0	0 0 0	39 20 20	0	3.0296875 0.1 0.1	0.00110017323450844
0	0	0 0 0	40 20 20	0	3.03125 0.1 0.1	0.00110017323450844


