# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 20 2016 at 02:43:00+0000
# parameter filename: "manybhnear_2bh_m1m2_0.47656_dx0.00625_py_sx_4x5x9.par"
#
# ADMCONSTRAINTS::HAMILTONIAN z (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 20 0	0	3 0.1 0.06875	0.0814977257221352
0	0	0 0 0	20 20 1	0	3 0.1 0.0703125	0.0814977257221352
0	0	0 0 0	20 20 2	0	3 0.1 0.071875	0.081835955011029
0	0	0 0 0	20 20 3	0	3 0.1 0.0734375	0.0821688825824926
0	0	0 0 0	20 20 4	0	3 0.1 0.075	0.0824994510840555
0	0	0 0 0	20 20 5	0	3 0.1 0.0765625	0.0828273829526728
0	0	0 0 0	20 20 6	0	3 0.1 0.078125	0.0831524139424083
0	0	0 0 0	20 20 7	0	3 0.1 0.0796875	0.0834742930245165
0	0	0 0 0	20 20 8	0	3 0.1 0.08125	0.0837927823131009
0	0	0 0 0	20 20 9	0	3 0.1 0.0828125	0.0841076569273339
0	0	0 0 0	20 20 10	0	3 0.1 0.084375	0.0844187048903391
0	0	0 0 0	20 20 11	0	3 0.1 0.0859375	0.0847257269506933
0	0	0 0 0	20 20 12	0	3 0.1 0.0875	0.0850285364768359
0	0	0 0 0	20 20 13	0	3 0.1 0.0890625	0.0853269592547001
0	0	0 0 0	20 20 14	0	3 0.1 0.090625	0.0856208333671729
0	0	0 0 0	20 20 15	0	3 0.1 0.0921875	0.0859100090143808
0	0	0 0 0	20 20 16	0	3 0.1 0.09375	0.0861943483493543
0	0	0 0 0	20 20 17	0	3 0.1 0.0953125	0.0864737253182234
0	0	0 0 0	20 20 18	0	3 0.1 0.096875	0.0867480254836211
0	0	0 0 0	20 20 19	0	3 0.1 0.0984375	0.087017145848775
0	0	0 0 0	20 20 20	0	3 0.1 0.1	0.0872809946528747
0	0	0 0 0	20 20 21	0	3 0.1 0.1015625	0.0875394912182784
0	0	0 0 0	20 20 22	0	3 0.1 0.103125	0.0877925656408109
0	0	0 0 0	20 20 23	0	3 0.1 0.1046875	0.0880401586285177
0	0	0 0 0	20 20 24	0	3 0.1 0.10625	0.088282221160714
0	0	0 0 0	20 20 25	0	3 0.1 0.1078125	0.0885187141705856
0	0	0 0 0	20 20 26	0	3 0.1 0.109375	0.0887496081714968
0	0	0 0 0	20 20 27	0	3 0.1 0.1109375	0.0889748827783697
0	0	0 0 0	20 20 28	0	3 0.1 0.1125	0.0891945262056013
0	0	0 0 0	20 20 29	0	3 0.1 0.1140625	0.0894085345963204
0	0	0 0 0	20 20 30	0	3 0.1 0.115625	0.089616911313052
0	0	0 0 0	20 20 31	0	3 0.1 0.1171875	0.0898196660251716
0	0	0 0 0	20 20 32	0	3 0.1 0.11875	0.0900168137158582
0	0	0 0 0	20 20 33	0	3 0.1 0.1203125	0.0902083734230947
0	0	0 0 0	20 20 34	0	3 0.1 0.121875	0.0903943668833822
0	0	0 0 0	20 20 35	0	3 0.1 0.1234375	0.0905748168525604
0	0	0 0 0	20 20 36	0	3 0.1 0.125	0.0907497452409883
0	0	0 0 0	20 20 37	0	3 0.1 0.1265625	0.0909191709283945
0	0	0 0 0	20 20 38	0	3 0.1 0.128125	0.0910831072576749
0	0	0 0 0	20 20 39	0	3 0.1 0.1296875	0.0912396683905797
0	0	0 0 0	20 20 40	0	3 0.1 0.13125	0.0912396683905797


