# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 20 2016 at 07:10:27+0000
# parameter filename: "/home/admin/simulations/TWO_BH/2BH_Equal_mass/2bh_m1m2_0.47656_py/2bh_m1m2_0.47656_py/manybhfar_2bh_m1m2_0.47656_py_16x17x25.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	1280 0 20	0	0 4.9375 5	5.9439875976627e-08
0	0	0 0 0	1280 1 20	0	0 4.940625 5	5.9439875976627e-08
0	0	0 0 0	1280 2 20	0	0 4.94375 5	5.84589351108598e-08
0	0	0 0 0	1280 3 20	0	0 4.946875 5	5.87794651202784e-08
0	0	0 0 0	1280 4 20	0	0 4.95 5	5.78432657423526e-08
0	0	0 0 0	1280 5 20	0	0 4.953125 5	5.82271985731689e-08
0	0	0 0 0	1280 6 20	0	0 4.95625 5	5.82377784004223e-08
0	0	0 0 0	1280 7 20	0	0 4.959375 5	5.77274442237272e-08
0	0	0 0 0	1280 8 20	0	0 4.9625 5	5.80219875177315e-08
0	0	0 0 0	1280 9 20	0	0 4.965625 5	5.78691047809911e-08
0	0	0 0 0	1280 10 20	0	0 4.96875 5	5.85212566228585e-08
0	0	0 0 0	1280 11 20	0	0 4.971875 5	5.79888471963592e-08
0	0	0 0 0	1280 12 20	0	0 4.975 5	5.84088231388843e-08
0	0	0 0 0	1280 13 20	0	0 4.978125 5	5.80859877548279e-08
0	0	0 0 0	1280 14 20	0	0 4.98125 5	5.84207893542496e-08
0	0	0 0 0	1280 15 20	0	0 4.984375 5	5.8897255367151e-08
0	0	0 0 0	1280 16 20	0	0 4.9875 5	5.7671683596092e-08
0	0	0 0 0	1280 17 20	0	0 4.990625 5	5.89473669852734e-08
0	0	0 0 0	1280 18 20	0	0 4.99375 5	5.82993606831153e-08
0	0	0 0 0	1280 19 20	0	0 4.996875 5	5.83088380925528e-08
0	0	0 0 0	1280 20 20	0	0 5 5	5.91973292270524e-08
0	0	0 0 0	1280 21 20	0	0 5.003125 5	6.00058174385645e-08
0	0	0 0 0	1280 22 20	0	0 5.00625 5	5.99961274202286e-08
0	0	0 0 0	1280 23 20	0	0 5.009375 5	5.85035777300985e-08
0	0	0 0 0	1280 24 20	0	0 5.0125 5	5.84064049845438e-08
0	0	0 0 0	1280 25 20	0	0 5.015625 5	5.91882945782299e-08
0	0	0 0 0	1280 26 20	0	0 5.01875 5	5.91511724308633e-08
0	0	0 0 0	1280 27 20	0	0 5.021875 5	5.91069289432565e-08
0	0	0 0 0	1280 28 20	0	0 5.025 5	5.97940581517079e-08
0	0	0 0 0	1280 29 20	0	0 5.028125 5	5.9366038197864e-08
0	0	0 0 0	1280 30 20	0	0 5.03125 5	5.93736985223804e-08
0	0	0 0 0	1280 31 20	0	0 5.034375 5	5.96693509971929e-08
0	0	0 0 0	1280 32 20	0	0 5.0375 5	5.9218466092768e-08
0	0	0 0 0	1280 33 20	0	0 5.040625 5	5.9646500544106e-08
0	0	0 0 0	1280 34 20	0	0 5.04375 5	5.95493221605339e-08
0	0	0 0 0	1280 35 20	0	0 5.046875 5	5.98136891820772e-08
0	0	0 0 0	1280 36 20	0	0 5.05 5	5.92566742717525e-08
0	0	0 0 0	1280 37 20	0	0 5.053125 5	5.96524542343615e-08
0	0	0 0 0	1280 38 20	0	0 5.05625 5	5.99659436059387e-08
0	0	0 0 0	1280 39 20	0	0 5.059375 5	6.17683403679171e-08
0	0	0 0 0	1280 40 20	0	0 5.0625 5	6.17683403679171e-08


