# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 14 2016 at 08:49:35+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.75_convergence/1bh_p0.75_dx0.003125_near_convergence_mid_2_2.5/manybhmid_1bh_p0.75_dx0.003125_near_convergence_mid_2_2.5_4x5x9.par"
#
# ADMCONSTRAINTS::HAMILTONIAN x (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	0 4 4	0	-1.2 0 0	-2.18568398996886e-07
0	0	0 0 0	1 4 4	0	-1.196875 0 0	-2.18568398996886e-07
0	0	0 0 0	2 4 4	0	-1.19375 0 0	-1.56956207933434e-07
0	0	0 0 0	3 4 4	0	-1.190625 0 0	-1.58746081765915e-07
0	0	0 0 0	4 4 4	0	-1.1875 0 0	-1.62536394651518e-07
0	0	0 0 0	5 4 4	0	-1.184375 0 0	-1.64301282545333e-07
0	0	0 0 0	6 4 4	0	-1.18125 0 0	-1.67708516574105e-07
0	0	0 0 0	7 4 4	0	-1.178125 0 0	-1.69708881965665e-07
0	0	0 0 0	8 4 4	0	-1.175 0 0	-1.72659370499713e-07
0	0	0 0 0	9 4 4	0	-1.171875 0 0	-1.74972147554651e-07
0	0	0 0 0	10 4 4	0	-1.16875 0 0	-1.77048146608738e-07
0	0	0 0 0	11 4 4	0	-1.165625 0 0	-1.80621257204333e-07
0	0	0 0 0	12 4 4	0	-1.1625 0 0	-1.82398082056515e-07
0	0	0 0 0	13 4 4	0	-1.159375 0 0	-1.85402847516399e-07
0	0	0 0 0	14 4 4	0	-1.15625 0 0	-1.86787002241263e-07
0	0	0 0 0	15 4 4	0	-1.153125 0 0	-1.89847584813364e-07
0	0	0 0 0	16 4 4	0	-1.15 0 0	-1.91572399125574e-07
0	0	0 0 0	17 4 4	0	-1.146875 0 0	-1.93271474660354e-07
0	0	0 0 0	18 4 4	0	-1.14375 0 0	-1.96369050764825e-07
0	0	0 0 0	19 4 4	0	-1.140625 0 0	-1.98416103562929e-07
0	0	0 0 0	20 4 4	0	-1.1375 0 0	-2.00469675784923e-07
0	0	0 0 0	21 4 4	0	-1.134375 0 0	-2.02575317430342e-07
0	0	0 0 0	22 4 4	0	-1.13125 0 0	-2.04173230752835e-07
0	0	0 0 0	23 4 4	0	-1.128125 0 0	-2.07071644055604e-07
0	0	0 0 0	24 4 4	0	-1.125 0 0	-2.08696627391862e-07
0	0	0 0 0	25 4 4	0	-1.121875 0 0	-2.10088256651607e-07
0	0	0 0 0	26 4 4	0	-1.11875 0 0	-2.11679572327192e-07
0	0	0 0 0	27 4 4	0	-1.115625 0 0	-2.13619214942118e-07
0	0	0 0 0	28 4 4	0	-1.1125 0 0	-2.15292426333606e-07
0	0	0 0 0	29 4 4	0	-1.109375 0 0	-2.17402726238047e-07
0	0	0 0 0	30 4 4	0	-1.10625 0 0	-2.1837173072841e-07
0	0	0 0 0	31 4 4	0	-1.103125 0 0	-2.20734442936583e-07
0	0	0 0 0	32 4 4	0	-1.1 0 0	-2.20712954340958e-07
0	0	0 0 0	33 4 4	0	-1.096875 0 0	-2.23107657267366e-07
0	0	0 0 0	34 4 4	0	-1.09375 0 0	-2.24337084965033e-07
0	0	0 0 0	35 4 4	0	-1.090625 0 0	-2.25325376271464e-07
0	0	0 0 0	36 4 4	0	-1.0875 0 0	-2.2655331315645e-07
0	0	0 0 0	37 4 4	0	-1.084375 0 0	-2.27543430241124e-07
0	0	0 0 0	38 4 4	0	-1.08125 0 0	-2.28968422715838e-07
0	0	0 0 0	39 4 4	0	-1.078125 0 0	-2.29988079580856e-07
0	0	0 0 0	40 4 4	0	-1.075 0 0	-2.31308008090229e-07
0	0	0 0 0	41 4 4	0	-1.071875 0 0	-2.32004284420224e-07
0	0	0 0 0	42 4 4	0	-1.06875 0 0	-2.32221798348968e-07
0	0	0 0 0	43 4 4	0	-1.065625 0 0	-2.33328060036259e-07
0	0	0 0 0	44 4 4	0	-1.0625 0 0	-2.34351157558758e-07
0	0	0 0 0	45 4 4	0	-1.059375 0 0	-2.34793121119993e-07
0	0	0 0 0	46 4 4	0	-1.05625 0 0	-2.35062094638798e-07
0	0	0 0 0	47 4 4	0	-1.053125 0 0	-2.35719600847999e-07
0	0	0 0 0	48 4 4	0	-1.05 0 0	-2.3554890026499e-07
0	0	0 0 0	49 4 4	0	-1.046875 0 0	-2.36405401375477e-07
0	0	0 0 0	50 4 4	0	-1.04375 0 0	-2.36554729227643e-07
0	0	0 0 0	51 4 4	0	-1.040625 0 0	-2.36741883345368e-07
0	0	0 0 0	52 4 4	0	-1.0375 0 0	-2.36645542339882e-07
0	0	0 0 0	53 4 4	0	-1.034375 0 0	-2.37551571986155e-07
0	0	0 0 0	54 4 4	0	-1.03125 0 0	-2.36855021533422e-07
0	0	0 0 0	55 4 4	0	-1.028125 0 0	-2.36463712157027e-07
0	0	0 0 0	56 4 4	0	-1.025 0 0	-2.37140082164772e-07
0	0	0 0 0	57 4 4	0	-1.021875 0 0	-2.35805598484962e-07
0	0	0 0 0	58 4 4	0	-1.01875 0 0	-2.36192605090543e-07
0	0	0 0 0	59 4 4	0	-1.015625 0 0	-2.35609623161319e-07
0	0	0 0 0	60 4 4	0	-1.0125 0 0	-2.35118934218716e-07
0	0	0 0 0	61 4 4	0	-1.009375 0 0	-2.34332387281759e-07
0	0	0 0 0	62 4 4	0	-1.00625 0 0	-2.34029149236842e-07
