# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 14 2016 at 07:32:49+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Boosted/1BH_P0.75_convergence/1bh_p0.75_dx0.003125_near_convergence/manybhnear_1bh_p0.75_dx0.003125_near_convergencee_4x5x9.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	20 0 20	0	3 0.46875 0.5	4.1393440333784e-06
0	0	0 0 0	20 1 20	0	3 0.4703125 0.5	4.1393440333784e-06
0	0	0 0 0	20 2 20	0	3 0.471875 0.5	1.60988021156994e-07
0	0	0 0 0	20 3 20	0	3 0.4734375 0.5	1.60621047075662e-07
0	0	0 0 0	20 4 20	0	3 0.475 0.5	1.61106483024046e-07
0	0	0 0 0	20 5 20	0	3 0.4765625 0.5	1.60406490954529e-07
0	0	0 0 0	20 6 20	0	3 0.478125 0.5	1.59903240436882e-07
0	0	0 0 0	20 7 20	0	3 0.4796875 0.5	1.59480867050615e-07
0	0	0 0 0	20 8 20	0	3 0.48125 0.5	1.58210170880801e-07
0	0	0 0 0	20 9 20	0	3 0.4828125 0.5	1.57012941603279e-07
0	0	0 0 0	20 10 20	0	3 0.484375 0.5	1.55950244579151e-07
0	0	0 0 0	20 11 20	0	3 0.4859375 0.5	1.54849276092633e-07
0	0	0 0 0	20 12 20	0	3 0.4875 0.5	1.5310253636755e-07
0	0	0 0 0	20 13 20	0	3 0.4890625 0.5	1.50965141842291e-07
0	0	0 0 0	20 14 20	0	3 0.490625 0.5	1.49540652437385e-07
0	0	0 0 0	20 15 20	0	3 0.4921875 0.5	1.47056176026325e-07
0	0	0 0 0	20 16 20	0	3 0.49375 0.5	1.45083623538655e-07
0	0	0 0 0	20 17 20	0	3 0.4953125 0.5	1.42551084080997e-07
0	0	0 0 0	20 18 20	0	3 0.496875 0.5	1.39645544641742e-07
0	0	0 0 0	20 19 20	0	3 0.4984375 0.5	1.36879793733932e-07
0	0	0 0 0	20 20 20	0	3 0.5 0.5	1.34419827511889e-07
0	0	0 0 0	20 21 20	0	3 0.5015625 0.5	1.31139372423761e-07
0	0	0 0 0	20 22 20	0	3 0.503125 0.5	1.28208416425024e-07
0	0	0 0 0	20 23 20	0	3 0.5046875 0.5	1.24600717698459e-07
0	0	0 0 0	20 24 20	0	3 0.50625 0.5	1.20909493101645e-07
0	0	0 0 0	20 25 20	0	3 0.5078125 0.5	1.17693049382639e-07
0	0	0 0 0	20 26 20	0	3 0.509375 0.5	1.13677266854947e-07
0	0	0 0 0	20 27 20	0	3 0.5109375 0.5	1.10559111827363e-07
0	0	0 0 0	20 28 20	0	3 0.5125 0.5	1.05855918692069e-07
0	0	0 0 0	20 29 20	0	3 0.5140625 0.5	1.02337548888234e-07
0	0	0 0 0	20 30 20	0	3 0.515625 0.5	9.82388821783864e-08
0	0	0 0 0	20 31 20	0	3 0.5171875 0.5	9.40510435244041e-08
0	0	0 0 0	20 32 20	0	3 0.51875 0.5	8.90637197881183e-08
0	0	0 0 0	20 33 20	0	3 0.5203125 0.5	8.5154634569401e-08
0	0	0 0 0	20 34 20	0	3 0.521875 0.5	8.0308158952741e-08
0	0	0 0 0	20 35 20	0	3 0.5234375 0.5	7.59268490493209e-08
0	0	0 0 0	20 36 20	0	3 0.525 0.5	7.12657444289916e-08
0	0	0 0 0	20 37 20	0	3 0.5265625 0.5	6.66272311940219e-08
0	0	0 0 0	20 38 20	0	3 0.528125 0.5	6.18404281203105e-08
0	0	0 0 0	20 39 20	0	3 0.5296875 0.5	3.29307056767814e-06
0	0	0 0 0	20 40 20	0	3 0.53125 0.5	3.29307056767814e-06


