# 1D ASCII output created by CarpetIOASCII
# created on 127.0.0.1ip-172-30-0-219 by admin on Aug 12 2016 at 23:08:28+0000
# parameter filename: "/home/admin/simulations/ONE_BH/1BH_Convergence/1bh_boosted0.1_away0.5_dx0.0015625_convergence/twopunmid_1bh_boosted0.1_away0.5_dx0.0015625_convergence_20.par"
#
# ADMCONSTRAINTS::HAMILTONIAN y (admconstraints-hamiltonian)
#
# iteration 0   time 0
# time level 0
# refinement level 0   multigrid level 0   map 0   component 0
# column format: 1:it	2:tl	3:rl 4:c 5:ml	6:ix 7:iy 8:iz	9:time	10:x 11:y 12:z	13:data
# data columns: 13:ham
0	0	0 0 0	640 0 4	0	0 -0.0125 0	-1.29389615563789e-06
0	0	0 0 0	640 1 4	0	0 -0.009375 0	-1.29389615563789e-06
0	0	0 0 0	640 2 4	0	0 -0.00625 0	-1.07288444562369e-06
0	0	0 0 0	640 3 4	0	0 -0.003125 0	-1.27109507868826e-06
0	0	0 0 0	640 4 4	0	0 0 0	-4.89639471873342e-06
0	0	0 0 0	640 5 4	0	0 0.003125 0	-1.27109507868826e-06
0	0	0 0 0	640 6 4	0	0 0.00625 0	-1.07288444562369e-06
0	0	0 0 0	640 7 4	0	0 0.009375 0	-1.29389615563789e-06
0	0	0 0 0	640 8 4	0	0 0.0125 0	-1.29389615563789e-06


